snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        38     119064      1.65682602 6784.52001953   1.5238e+10    5.205e+09   4.3557e+10   1.1941e+08   2.0562e+10  24.01700000   0.01304800 21619.646279 5056.750845 7486.45654297      49504 21620.402938 5054.175616 8301.13216109          0          0          0   0.554828  -1.612418  -0.096198  -0.001847  12.874713   2.336612   0.090123   6.434601  12.256376 7539.940060  79.378596 205.417925   0.921807   3.417456   1.151317   0.000000   0.000000   0.104079      49504
        28     128916      2.61467719 2331.17309570   9.9611e+09   1.0612e+10   4.9356e+11    3422000.0   2.0577e+10  14.97170000   0.00096889 21748.046534 5073.910697 2368.14038086      49505 21741.988983 5057.582664 4077.23649902          0          1          0   0.674609  -1.451222   0.385010   0.139143   0.763197   2.141279   1.214997  37.950661  70.815283 4444.015936 301.498988 243.103473  21.490881 5968.387627   0.613516   0.508838   0.059882   0.203953      49505
        31     165232      2.22573853 2484.95190430   7.3326e+09    1.184e+10   5.6547e+11   1.9978e+07   1.9193e+10  14.19720000   0.00231930 21278.965635 5100.431401 2591.91284180      49506 21276.687649 5097.224546 2507.73139831          0          0          0   0.504014  -1.786931  -0.226785  -0.076409   3.150191   3.215145   0.284236  11.944868  21.524956 2368.957735 102.763784 142.352389   2.050038  11.053329   0.791071   0.157143   0.143791   0.065790      49506
        37     174982      1.74528635 8690.02539062   4.1685e+10   3.2601e+07   1.4544e+12   3.1288e+08    4.203e+10   0.00000000   0.00009495 21309.085690 5133.431424 11089.10644531      49507 21308.671912 5135.385856 11487.94265881          0          0          0   0.535276  -1.851658  -0.027185  -0.054457   8.982630   3.129490   0.041484   7.081036  13.661571 10293.243084 182.700704 213.883032   1.614086   7.918628   0.516393   0.000000   0.000000   0.005463      49507
        65       7362      0.56591803 2044.23413086   1.2934e+09          0.0   3.2068e+10    2038400.0   1.2955e+09   0.00000000   0.00000000 21197.365488 5172.311647 2096.31225586      49508 21201.223700 5176.059780 2243.77649151          0          0          0   0.721117  -0.581643   0.012606   0.306057   0.767553   4.261914   0.614679  57.846842  86.425070 4132.908692 208.273886 179.003518   2.267718  28.543708   0.876958   0.135821   0.044577   0.104528      49508
        27      50149      2.75346398 7422.39404297   2.9752e+10   9.0717e+09   1.5679e+12   8.4098e+07   3.8908e+10  28.03760000   0.01172300 21775.646589 5271.551052 7483.45654297      49513 21770.067190 5264.174197 10724.10975922          0          1          0   0.522965  -1.618424  -0.249754  -0.034225  10.196823   2.998229   0.323071   9.447746  13.835396 7291.124804 176.143860 214.013490  19.305783 250.848477   0.753973   0.054054   0.073237   0.247081      49513
        65       7750      0.56596029 917.92797852   5.4732e+08          0.0   6.1826e+08          0.0   5.4732e+08   0.00000000   0.00000000 21696.926431 5313.071242 1019.31970215      49519 21696.746701 5311.899728 1433.14873161          0          0          0   0.469584  -1.602313  -0.525155  -0.084833   6.046614   2.486002   0.052934   4.319480   7.084157 1228.988607  47.761888  62.946786   1.955780   4.707812   0.665936   0.000000   0.000000   0.035103      49519
        65     475004      0.56316268 1042.49121094   3.0768e+08   6.2843e+08   4.1025e+10    2098200.0   9.3821e+08   0.13940000   0.00002323 22255.047607 5362.630556 983.05737305      49523 22251.012293 5368.949012 1305.43687770          0          0          0   0.604395  -1.705276   0.213510   0.034317   1.079126   3.703066   0.414881  19.691425  39.305199 1452.719937 162.763703 147.996215   1.915398  17.012410   0.350107   0.134978   0.122075   0.089790      49523
        65       7471      0.56595892 6857.28515625    1.235e+09   4.6411e+08   2.2411e+09          0.0   1.6991e+09   1.09590000   0.00000000 21654.926348 5369.111407 6593.94335938      49527 21636.574117 5359.405213 9461.83181060          1          0          0   0.893938  -0.801047   1.020118   0.446653   0.747862   1.247848   0.603306 113.302401 325.084643 25221.107348 398.042151 257.097856   1.653710 237.622414   0.862082   0.000000   0.000000   0.160350      49527
        62     349648      0.64046383 1060.55285645   3.9548e+08   1.2984e+09   1.4115e+11    1554200.0   1.6955e+09   0.18520000   0.00001603 22360.647844 5415.070511 1048.82934570      49535 22348.417670 5424.229781 1747.26818704          0          0          0   0.650207  -0.858164  -0.146770   0.197420   0.962653   2.671575   0.557546  30.486631  56.582007 2077.822268 197.375430 157.442936   2.378802  15.973546   0.313567   0.464511   0.686733   0.546714      49535
        29     112539      2.36534548 6624.39355469   2.4316e+10   5.0797e+09    9.522e+11   8.3849e+07   2.9479e+10  27.29090000   0.09098500 21631.526302 5461.511614 6974.14794922      49540 21623.933579 5454.522818 11495.39416445          1          1          0   0.655527  -1.982116   0.658464   0.046457   4.290948   5.233158   0.541468  81.774389  37.498212 9843.317647 270.046592 233.657337   3.500000  81.774389   0.796015   0.003573   0.003117   0.055040      49540
        55     428496      0.83346796 13303.98339844   9.3582e+09   5.4477e+09   3.4063e+11   1.6578e+07   1.4822e+10   3.90580000   0.00140990 22230.447552 5479.270827 13902.83496094      49541 22226.592986 5483.998519 15699.77208416          0          0          0   0.453134  -1.479786  -0.691494  -0.084087   5.291946   2.385807   0.300802  17.241331  30.555043 14870.456416 251.805603 303.752262   0.944295  14.148226   0.430803   0.054377   0.435314   0.150675      49541
        65       7403      0.56596941 20533.81640625   2.0281e+09   1.2477e+09   4.0921e+09          0.0   3.2757e+09   9.40530000   0.00000000 21724.646487 5471.591509 19729.66406250      49542 21723.156194 5470.164105 23512.51091054          1          1          0   0.565382  -1.585617  -0.062527   0.012327  31.811406   2.261024   0.048479  22.257859   8.469321 21159.210467 100.038223  82.065189  74.138503 316.630100   1.595225   0.000000   0.000000   0.134579      49542
        65       7518      0.56597155 1851.39282227   1.0626e+08   1.6918e+09   2.2105e+09          0.0    1.798e+09   1.34120000   0.00000000 21584.966211 5476.151703 1654.76513672      49543 21574.335339 5474.221585 3312.71836021          0          0          0   0.557996  -1.798627   0.048529  -0.024593   2.432859   3.086766   0.628339  17.541104  35.286649 3151.523321 172.626255 112.076062   5.944093 228.209797   0.980337   0.009482   0.612263   0.260633      49543
        65       7506      0.56597716 2601.23022461   1.9194e+08   1.7964e+09   2.3383e+09          0.0   1.9884e+09   1.38510000   0.00000000 21570.686184 5529.791822 2354.88085938      49547 21556.004205 5533.531492 4510.31800080          0          0          0   0.666991  -1.468582   0.359333   0.129188   1.424687   1.126690   1.337447  35.395386  69.930339 4887.220468 199.011611 135.623302   1.851844 105.439440   0.713877   0.005594   0.462573   0.304362      49547
        65       7373      0.56598055 16444.95117188   3.3393e+09   6.4962e+08    5.595e+09          0.0    3.989e+09   2.87420000   0.00000000 21838.166717 5585.831573 15827.91308594      49560 21850.024484 5595.476951 21093.46980774          1          1          0   0.948213  -0.746719   1.251129   0.507936   0.023236   0.434798 -204265155688933928090119990692282368.000000 206.560166 534.115230 179396.621853 338.572918 283.928071   1.000000 206.560166   1.000000   0.000000   0.000000   0.158196      49560
        65       7283      0.56613094 9522.83496094   3.6028e+09   3.7435e+09   1.4231e+11   1.3661e+07     7.36e+09   0.74220000   0.00012350 21621.206282 5693.112057 9548.15136719      49568 21611.112172 5694.257450 13858.81571311          1          1          0   0.712205  -0.862326   0.163006   0.258220   5.417092   3.653321   0.428693  77.217658  68.938806 13698.847141 326.155631 281.210807   2.947186  77.217658   0.675645   0.036073   0.203005   0.103328      49568
        65       7332      0.56597143 7661.64453125   5.1435e+09          0.0    1.849e+10    2.719e+07   5.1707e+09   0.00000000   0.00000000 21977.967007 5755.751708 8277.63867188      49571 21979.677870 5756.886398 9781.46359620          1          0          0   0.526753  -1.817845  -0.092804  -0.058194   5.588371   3.047778   0.001104   8.830855  17.786483 8473.542247 261.488916 233.814921   1.696462   9.422653   0.170743   0.000000   0.000000   0.057575      49571
        65       7600      0.56597161 1014.66003418   8.3126e+08          0.0   9.3748e+08          0.0   8.3126e+08   0.00000000   0.00000000 21843.446727 5816.831997 1126.47485352      49573 21843.748879 5817.027967 1277.25621262          0          0          0   0.444271  -1.522068  -0.706066  -0.098739   6.538468   2.341466   0.033944   3.716715   6.768482 1158.738621  62.758240  76.982098   0.931086   3.232038   0.479951   0.000000   0.000000   0.102759      49573
        65     475003      0.56314278 11064.09960938   2.4793e+09   4.9885e+09   2.1763e+11    2792600.0   7.4705e+09   2.97390000   0.00017980 21604.646250 5833.752331 10306.69335938      49574 21593.874921 5837.287058 11160.07944286          0          0          0   0.646822  -1.912762   0.567312   0.047480   2.700497   3.444224   0.497717  34.213802  55.368759 10290.157961 408.656184 332.216693   2.730648  21.045538   0.749531   0.061125   0.143599   0.076706      49574
        24      72324      3.19741511 1735.91430664   1.0978e+10   1.7219e+09   5.1752e+11   4.1355e+07   1.2742e+10   7.13260000   0.02602600 21420.445897 5976.912806 1697.93750000      49579 21421.842417 5976.333124 1809.82585250          1          1          0   0.517841  -1.557470  -0.317362  -0.030826   6.311531   2.802327   0.124674   3.783459   7.131125 1554.844814 144.695114 128.390340   1.164973   3.783459   0.272507   0.000000   0.000000   0.033845      49579
        20       4853      4.06549263 1835.41540527   1.4074e+10   5.9785e+09   2.9314e+11    4.141e+07   2.0094e+10  41.49890000   0.00992760 22394.847922 5980.511583 2170.64746094      49580 22399.445935 5978.390044 2485.56244696          1          0          0   0.599620  -1.508254   0.053338   0.056976   6.273687   2.391771   0.085064  12.727284  13.118338 2080.366333 171.744771 113.631887   0.722736   4.186889   0.693926   0.000000   0.000000   0.198832      49580
        62      52184      0.64999431 4627.72949219   1.1825e+09    5.105e+08   2.1258e+09          0.0    1.693e+09   0.88810000   0.00000000 22350.327821 6039.911754 4601.68896484      49581 22350.636337 6038.078964 5674.02352796          0          0          0   0.504228  -1.567982  -0.377461  -0.045764  13.611157   2.331288   0.084281   6.046080   8.482653 5031.236246  87.686299 118.981429   0.920971   2.310725   0.725214   0.000000   0.000000   0.079897      49581
        68     480589      0.50634962 14337.27343750   4.5806e+09   3.7749e+09   4.0208e+11   1.7659e+07   8.3732e+09   1.45480000   0.00038703 21757.766553 6198.072780 14244.40625000      49594 21757.319962 6200.319205 14581.33516281          1          0          0   0.596088  -2.154166   0.483475  -0.036302   4.104072   3.615044   0.121111  20.853302  39.878344 13801.465458 242.441159 329.230298   2.103970  19.997438   0.933890   0.119403   0.275820   0.003515      49594
        36     234136      1.79859304 2900.55859375   9.1225e+09   4.0456e+09   4.3938e+11   4.9908e+07   1.3218e+10   4.02060000   0.00478940 21815.006669 6167.952659 3375.39331055      49595 21815.373492 6167.492975 3478.02578942          1          0          0   0.566746  -1.938005   0.188431  -0.035304   4.765853   3.511779   0.091334   9.274177  18.303860 3355.155334  80.306638 151.565550   1.687843   9.099277   0.683077   0.000000   0.000000   0.008163      49595
        59     385612      0.72736156 17137.59570312    1.132e+10   1.2825e+09   6.3245e+11   6.8507e+07   1.2671e+10   1.14700000   0.00109450 21958.646966 6191.112525 18403.48632812      49600 21959.746775 6193.986577 19092.54090644          0          0          0   0.529047  -1.745205  -0.131789  -0.045827  10.623055   2.842257   0.064194   8.161070  15.578514 16671.906321 350.628266 359.939531   1.659721   7.315384   0.454762   0.000000   0.000000   0.066626      49600
        65     564001      0.56940895 3645.55395508   1.2351e+09   9.0426e+08   1.3903e+11    3685500.0    2.143e+09   0.28190000   0.00012500 22069.407201 6193.992394 3625.01904297      49601 22068.870014 6193.056112 3718.48171738          1          0          0   0.526713  -1.643166  -0.214056  -0.033954   4.095437   2.868750   0.073395  10.009721  19.333321 3494.403792 146.896253 157.041282   1.403353  10.861435   0.471930   0.000000   0.000000   0.032269      49601
        62      52222      0.64999133 752.50018311   5.3786e+08          0.0   3.5298e+09          0.0   5.3786e+08   0.00000000   0.00000000 22573.408338 6214.991795 821.96026611      49605 22584.322805 6204.645218 1323.56855155          1          0          0   0.539692  -0.924312  -0.647975   0.078816   0.833801   1.990475   0.208034  35.269657  76.780787 1559.124082 166.290866 152.716344   1.740595  34.135145   0.569473   0.664021   0.625647   0.350071      49605
        41     326847      1.47730029 3048.66870117   6.2082e+09      4.4e+09   3.7305e+11   2.0376e+07   1.0629e+10   2.85250000   0.00178950 21929.006904 6292.032737 3226.94580078      49608 21928.493761 6291.440553 3213.20947166          1          0          0   0.585296  -1.884860   0.243422  -0.009553   3.312359   3.482911   0.154029   9.048203  17.600617 2997.927041 148.513348 154.556945   2.023338   9.794417   0.524600   0.003670   0.000000   0.014324      49608
        59     385613      0.72735476 3298.83129883   2.0789e+09   2.2341e+09    3.536e+10    4352500.0   4.3174e+09   0.97590000   0.00014648 21782.366603 6301.992929 3489.70629883      49609 21781.581621 6303.099528 3638.79340080          0          0          0   0.548180  -1.883459   0.058726  -0.046103   3.175112   3.132775   0.198616  10.119420  19.849812 3497.108510 155.650088 160.027092   1.593494   7.984971   0.220656   0.000000   0.000000   0.056771      49609
        65       7478      0.56594068 4576.59277344   1.5302e+09          0.0   1.8322e+09          0.0   1.5302e+09   0.00000000   0.00000000 21988.167028 6315.912708 4852.25341797      49610 21988.090334 6315.424486 4973.42487882          0          0          0   0.473025  -1.530046  -0.558206  -0.071382  15.918389   2.298276   0.040014   3.302076   6.429698 4751.021030 127.118349  71.427545   0.792088   2.327205   0.849823   0.000000   0.000000   0.135917      49610
        62      52106      0.65021479 9471.68359375    4.333e+09   7.9416e+08   1.1719e+11   1.8339e+07   5.1455e+09   0.22980000   0.00046133 21634.406308 6323.833138 10085.69824219      49611 21635.555218 6324.780789 10804.02780696          1          1          0   0.448653  -1.696879  -0.563229  -0.118699   7.229369   3.046114   0.056443 116.842023  13.974153 8551.550749 254.818731 281.604563   1.559953 116.842023   1.395901   0.000000   0.000000   0.051872      49611
        29     479468      2.45023942  16.67466736   3.9084e+07   3.6746e+08   2.2802e+10          0.0   4.0654e+08   0.13570000   0.00000000 19210.762645 4905.193581  15.27290344      49613 19209.895849 4904.309656  24.55145078          1          1          0   0.442928  -1.104757  -1.001909  -0.042062   0.473123   2.058765  -0.062324   5.548990  10.283399  34.347319  27.939229  28.414006   1.000000   5.548990   0.383092   0.428571   0.000000   0.121061      49613
        30     311209      2.34906769 251.36682129   8.5339e+08   1.2013e+09   1.3193e+11    2230800.0    2.057e+09   1.01420000   0.00022763 9011.719812 4908.916818 259.47802734      49620 9011.820983 4908.694379 224.86445040          0          0          0   0.513327  -1.697198  -0.242871  -0.054716   1.642137   2.896148   0.166669   6.246321  12.622144 241.350628  36.727026  51.709399   1.027663   5.696287   0.652762   0.000000   0.000000   0.068916      49620
        27     140218      2.83701468 453.46029663   1.2875e+09   1.9316e+09   3.6851e+11    2033900.0   3.2211e+09   1.27380000   0.00017192 9034.039816 4941.556865 430.85244751      49621 9035.431276 4942.760789 333.69716247          0          0          0   0.542180  -1.695648  -0.101123  -0.025936   1.977366   2.904083   0.120847   7.734332  11.934938 319.574287  83.254863  54.644301   1.948361   5.771184   0.628410   0.005181   0.000000   0.092015      49621
        22      55478      3.84737611 908.59313965   3.5983e+09   6.9491e+09   4.3626e+11    3747500.0   1.0551e+10  13.43760000   0.00102220 17810.961384 4915.034962 864.36511230      49623 17810.131936 4916.316065 747.95950885          0          0          0   0.532911  -1.881177  -0.018434  -0.060901   2.493159   3.256748   0.227538   6.379249  13.830236 759.254898  52.144307  68.352861   1.355028   5.465540   0.461491   0.000000   0.000000   0.093613      49623
        31     172435      2.22626281  60.01752090   2.7195e+08   4.9759e+08   5.8654e+10    1344100.0   7.7088e+08   0.19780000   0.00003054 17844.081408 4914.194932  64.15431213      49625 17843.651810 4913.347209  53.56549136          0          0          0   0.500925  -1.674302  -0.320132  -0.063813   0.690392   2.833768  -0.018608   9.330990  17.297108  71.270636  24.687847  40.331586   0.819605   7.270880   0.289177   0.012658   0.000000   0.180586      49625
        33     195514      2.09604859 2715.79223633   1.1112e+10   2.3146e+09   3.8438e+11   6.6473e+07   1.3493e+10   3.95090000   0.00336130 12023.840000 4923.197502 3147.22998047      49626 12023.425214 4923.616667 3084.26661698          0          0          0   0.539715  -1.701115  -0.109538  -0.029137   6.483666   2.821287   0.073719   4.680531   9.674082 2937.100412  98.492989  78.602034   1.526024   4.982190   0.157991   0.000000   0.000000   0.108595      49626
        73     637977      0.40679771 168.39535522   3.8147e+07   5.7421e+08   7.9013e+10    1189900.0   6.1354e+08   0.01140000   0.00000023 11992.160000 4941.917522 143.27024841      49627 11990.546757 4937.057162 104.40206735          0          0          0   0.570460  -1.490309  -0.103437   0.030603   0.350753   2.790797   0.141751  12.752376  45.072887 156.758136  71.916808  72.367475   0.879960  16.257679   0.386919   0.118644   0.502449   0.416791      49627
        24     256716      3.36079311  22.00684738   1.0314e+08   5.5446e+08   3.9205e+10          0.0    6.576e+08   0.17120000   0.00000000 18247.521720 4912.754565  20.71337318      49628 18252.123557 4914.105608  29.64614304          1          0          0   0.591862  -1.297289  -0.131262   0.078620   0.329808   2.999066   0.047908   8.043415  25.999580  50.204794  44.100641  23.028577   0.940156  12.426607   0.401824   0.285714   0.046660   0.157032      49628
        62     499112      0.61564058 8587.09375000   3.5649e+09   1.7432e+09   2.3511e+11   1.3744e+07   5.3219e+09   1.09330000   0.00041834 18220.641698 4949.714644 8863.48242188      49629 18220.598664 4949.917304 8989.70072181          0          0          0   0.557607  -1.886067   0.107201  -0.037132   5.273714   3.170935   0.188942   9.180343  23.258550 8935.774539 144.650276 119.935204   1.412781  11.387062   0.637028   0.024896   0.055379   0.027140      49629
        62      52169      0.64999384 2083.87329102   1.0603e+09          0.0    8.796e+09    3325400.0   1.0636e+09   0.00000000   0.00000000 18254.721726 4952.714617 2217.03833008      49630 18256.645892 4953.800745 2218.40082523          0          0          0   0.519609  -1.860348  -0.098712  -0.071175   2.546255   3.043664   0.338110  11.566736  23.125429 2179.851713 119.578141 119.789368   1.468937  12.792812   1.055899   0.000923   0.000000   0.038766      49630
        27      78419      2.74522066 5000.07324219   2.3414e+10   5.1692e+09   9.8579e+11   4.5117e+07   2.8628e+10  14.49520000   0.00523790 18186.801671 4965.554698 5189.86230469      49632 18186.711547 4967.237064 4582.13117901          1          0          0   0.478861  -1.582885  -0.492699  -0.072949  10.082873   2.703467   0.163771   4.743596   7.635798 3994.287544 125.752477 109.088661   1.963732   5.988112   0.501294   0.000000   0.000000   0.043594      49632
        42     312517      1.38846862 2515.09667969   3.5953e+09   3.0201e+09   5.2929e+11    5951700.0   6.6214e+09   4.06130000   0.00085822 18099.921601 4985.594806 2559.94824219      49633 18099.293747 4985.809879 2241.24571993          0          0          0   0.564885  -1.735820   0.039104  -0.009043   5.230833   2.876725   0.149175   5.234235   9.614202 2043.220922  92.251605 116.822611   1.478441   3.044339   0.360339   0.000000   0.000000   0.120018      49633
        42     312518      1.38848650 868.38269043   1.0517e+09   1.4325e+09   1.2968e+10    2003400.0   2.4862e+09   1.46460000   0.00018034 18117.801615 5009.474824 854.33905029      49634 18119.850421 5004.322833 1087.61169066          0          0          0   0.604787  -1.662147   0.185562   0.040700   2.662178   2.747927   0.318914  11.432258  19.273043 993.539410 111.860039 130.261027   1.322342   4.997318   0.749788   0.004000   0.000000   0.110891      49634
        27      92072      2.84855342 4450.80078125   2.7377e+10   3.9621e+09   8.3095e+11   1.9497e+08   3.1534e+10  16.20350000   0.00775150 17990.601517 5014.634946 4847.60986328      49635 17990.740682 5014.945486 4970.37316200          0          0          0   0.510462  -1.665036  -0.279345  -0.053083   8.947381   2.704632   0.064027   4.573179   8.917747 4630.111367 110.670392  95.876536   1.373859   5.026511   0.417250   0.000000   0.000000   0.070012      49635
        45     357650      1.25585318 1441.37182617    1.985e+09   3.4604e+09   3.0745e+11    7065900.0   5.4524e+09   0.74420000   0.00014784 18036.801552 5037.314937 1460.40771484      49637 18043.117335 5040.617573 1129.41728316          0          0          0   0.547932  -1.751133  -0.034201  -0.027955   1.445188   3.451121   0.431360  18.826014  38.379007 1172.306247 118.714915 116.389966   1.928811  19.740846   0.682152   0.027888   0.080016   0.246834      49637
        82     756589      0.22590554  53.65034866    3724900.0   2.4415e+08   2.7469e+10          0.0   2.4787e+08   0.00000000   0.00000000 2048.233052 4964.110177  34.59589005      49642 2064.580093 4978.963020  54.42610228          0          0          0   0.487118  -1.317568  -0.635690  -0.027895   0.753102   2.254405   0.752272   9.643095  16.635325  66.156003  41.573500  35.949040   0.314943  12.570953   0.238448   0.218750   0.271126   0.050796      49642
        24     126959      3.21176243 586.54956055   2.6167e+09   4.9111e+09    2.059e+11    2283700.0   7.5301e+09   7.45180000   0.00027526 2378.593722 4928.830587 549.11218262      49645 2379.927636 4929.621777 501.77799591          0          0          0   0.454494  -1.554698  -0.632850  -0.093154   2.168711   2.631761   0.323568   7.234151  14.262316 516.587139  54.944395  48.585996   0.738955   6.682946   0.368598   0.013333   0.000000   0.176232      49645
        27     209040      2.67591000 146.11254883   6.1527e+08    8.254e+08   1.2207e+11    1625500.0   1.4423e+09   0.59470000   0.00008841 2348.833663 4937.950563 146.46707153      49646 2349.837928 4937.126890 125.57575901          0          0          0   0.490014  -1.484332  -0.505791  -0.048209   1.170757   2.538209   0.132512   6.536962  13.046989 140.927093  42.713238  32.237156   0.769386   6.001974   0.492266   0.004566   0.000000   0.073553      49646
        49     403727      1.03192878 5158.29296875   7.1209e+09   3.1123e+09   3.4863e+11   4.0835e+07   1.0274e+10   1.94780000   0.00147020 20324.124069 4949.832363 5389.74853516      49649 20324.096423 4950.313086 5152.78731592          0          0          0   0.571253  -1.715148   0.056299   0.000135   4.395761   3.294181   0.114003   9.610051  22.770898 5085.252464 134.093174 112.301539   1.460097  10.157755   0.305338   0.002710   0.000000   0.071102      49649
        67     462003      0.51349777 660.73193359   2.5287e+08   3.3839e+08   4.2514e+10    1334400.0    5.926e+08   0.02710000   0.00000381 20384.004157 4979.472341 640.92590332      49650 20384.196761 4979.757569 574.59141366          0          0          0   0.556537  -1.796562   0.039878  -0.025750   1.297924   3.125930   0.180564   9.663779  22.033456 621.504717  86.220265  68.764029   1.228158   9.295268   0.563364   0.003851   0.000000   0.051704      49650
        18      55876      4.64637518 112.79977417   1.0672e+09   1.5632e+09   1.4336e+11    1840400.0   2.6323e+09   3.20740000   0.00021158 22656.448536 4923.069001 161.22515869      49651 22657.358048 4924.170290 142.34606958          0          0          0   0.444780  -1.595805  -0.652447  -0.108485   1.947861   2.386774   0.080100   4.067812   7.628796 150.487491  28.163147  28.103350   0.728626   3.852261   0.309685   0.000000   0.000000   0.036316      49651
        30     405051      2.30231476  28.79719353    9.232e+07   5.0506e+08    6.034e+10    1903300.0   5.9928e+08   0.20090000   0.00000859 22658.248540 4939.749036  28.93149185      49652 22658.691953 4938.855775  20.69972831          1          1          0   0.604659  -2.146764   0.520767  -0.026788   0.304302   3.826325  -0.156249   9.658836  27.939188  44.974921  20.808655  21.937859   3.465264   9.658836   0.423362   0.018182   0.000000   0.171683      49652
