snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        34     140970      1.95414889 475.51663208   1.6852e+09   1.7453e+09   8.2683e+09    3042800.0   3.4335e+09   2.50720000   0.00016675 3896.236249 6376.994843 1847776000.00000000      52168 3878.786201 6378.806349 461910992.13573974          0          0          0   0.341844  -0.748924  -1.748869  -0.092675 2673.480219   1.906116   0.624383   8.843524  14.037370 460762596.348890  37.600136  45.697955   0.674656  28.239666   0.656567   0.263566   0.426672   0.656949      52168
        25      43826      3.19097996 1080.01599121    4.482e+09   4.1328e+09   1.5501e+11    3078200.0   8.6178e+09   5.40710000   0.00044037 14721.680142 6332.958273 5967482880.00000000      52175 14721.817633 6332.974954 5430936285.90149689          1          0          0   0.539460  -1.842846  -0.012579  -0.049090 1537.394709   3.041769   0.131337   6.878653  13.531139 5354754414.315853  80.947620  86.816117   0.996465   5.931812   0.555381   0.000000   0.000000   0.030167      52175
        24     149624      3.35348606 122.94766998   6.4253e+08   1.4575e+09   1.4455e+11    1757400.0   2.1018e+09   1.28510000   0.00009426 14752.160147 6324.318257 851580352.00000000      52176 14750.285646 6323.555213 704370609.78453434          0          0          0   0.543479  -1.575487  -0.177968  -0.007949  18.142896   3.045671   0.292094   6.565392  13.810381 824002891.790190  36.178652  33.502494   0.917826   5.872091   0.111836   0.000000   0.000000   0.184735      52176
        58     482875      0.76246005 2997.34399414   1.7515e+09   1.5698e+09   2.3446e+11    4216100.0   3.3255e+09   0.40300000   0.00024205 9745.279919 6337.518416 2356149504.00000000      52179 9747.582944 6337.131530 2036458064.69698334          1          0          0   0.542403  -1.998535   0.109878  -0.067818  28.071263   3.488734   0.030627  13.140293  26.164870 2064299335.522490 122.984635  79.208910   1.321503  11.035259   0.784374   0.000000   0.000000   0.016297      52179
        18      24962      4.65927410 324.18276978   1.9307e+09   4.9717e+09    3.346e+11    1893100.0   6.9042e+09   8.14390000   0.00024900 22572.208335 6337.392026 2789855744.00000000      52183 22570.537567 6334.858588 2075791493.28763652          1          0          0   0.503649  -1.720349  -0.274738  -0.067516 360.602770   2.829242   0.206533   5.880913  11.322519 2210637985.393593  49.353367  51.877444   0.953611   5.157487   0.283567   0.000000   0.000000   0.054799      52183
        22     130403      3.72247672 108.54453278   6.1431e+08   1.8155e+09    1.152e+11    1592900.0   2.4314e+09   1.29510000   0.00009736 14158.880071 6339.198442 851077312.00000000      52190 14158.090810 6339.621415 551488263.21380341          1          0          0   0.515256  -1.803091  -0.159941  -0.067526  47.545264   2.893410   0.189919   5.879220  11.433766 693668525.811337  34.417834  29.151193   0.975387   5.530726   0.286083   0.000000   0.000000   0.095930      52190
        25      46839      3.18661284 5164.96826172   2.6702e+10   8.3105e+09   1.2177e+12   6.3609e+07   3.5076e+10  32.61110000   0.01212800 8547.919710 6372.558035 35802681344.00000000      52193 8548.414108 6373.006426 32215925726.10977554          1          0          0   0.478274  -1.536504  -0.527748  -0.067083 1493.503534   2.398718   0.110666   5.364979   9.976189 29668968209.811562 145.292846 106.848967   0.608222   3.285139   0.467825   0.000000   0.000000   0.014196      52193
        53     338702      0.89646786 15681.62011719   1.2625e+10   5.8903e+09    9.373e+11   5.8372e+07   1.8574e+10   6.59660000   0.00558400 8466.559689 6429.678047 18143563776.00000000      52196 8467.633891 6431.185153 16761918245.11915207          1          0          0   0.569497  -1.836793   0.131908  -0.018512 791.062491   3.110472   0.088203   6.389875  13.289335 14887246545.848381 173.077401 181.754497   0.832687   4.345325   0.282790   0.000000   0.000000   0.030600      52196
        42     518777      1.40344560  83.32061005   1.8129e+08    5.016e+08   7.2168e+10    1242000.0   6.8413e+08   0.05270000   0.00000974 22169.967419 6406.992648 235371696.00000000      52207 22164.286701 6398.692543 229123354.55791315          1          0          0   0.569153  -1.705462   0.039194  -0.000597   6.134428   3.752375   0.180408  15.287619  41.640586 334434210.005688  78.993538  72.716692   1.492759  10.699138   0.772515   0.007042   0.000000   0.177666      52207
        42     237281      1.40993071 633.90545654   1.4449e+09   1.7848e+09    1.112e+11    2561900.0   3.2322e+09   0.49470000   0.00009440 3096.075024 6363.794014 1721334272.00000000      52212 3097.439941 6362.902182 1451667039.15492010          1          0          0   0.460607  -1.825422  -0.414977  -0.124732 233.837202   2.835116   0.435298  10.303117  19.649220 1565316925.158317  70.545439  66.161432   1.677272  11.638947   0.514784   0.001202   0.000000   0.037599      52212
        38     381955      1.63278139 906.76989746   2.2264e+09   2.7206e+09   1.6482e+11    3678900.0   4.9507e+09   1.58170000   0.00027468 3100.035031 6395.354066 2649764352.00000000      52213 3100.179750 6397.827940 2813331131.88235569          0          0          0   0.483381  -1.837118  -0.294142  -0.103812 3379.837972   2.921198   0.237477  10.124484  19.059491 2849232181.144492  77.371804 105.075891   1.708617  11.868079   0.724981   0.001156   0.000000   0.005564      52213
        39     342868      1.60201204 879.97467041   1.9253e+09   3.5186e+09   2.3466e+11    3165500.0    5.447e+09   0.69330000   0.00032479 3063.554969 6421.994067 2564140032.00000000      52215 3064.431243 6421.518926 1996300795.04891682          0          0          0   0.523058  -2.064076   0.059543  -0.096079  21.042905   3.412208   0.142464  12.526598  24.571458 2152248155.203382 110.033203  90.416359   1.724448  10.022020   0.851985   0.000000   0.000000   0.046256      52215
        36     196288      1.77188504  14.30181313   3.5433e+07   3.8062e+08   1.9756e+10          0.0   4.1606e+08   0.08030000   0.00000000 3512.355690 6345.314419 42275848.00000000      52216 3509.182253 6345.764314 38938487.16107815          1          0          0   0.434441  -1.073685  -1.065455  -0.046146   5.757097   2.362736   0.233868  15.316653  29.531668 158602808.467569  25.982884  27.567202   0.577089  21.841395   0.581012   0.000000   0.000000   0.070538      52216
        34     297172      1.92574048 783.06890869    1.955e+09   2.6439e+09   2.6715e+11    3706400.0   4.6026e+09   2.89990000   0.00063368 3486.315650 6372.194431 2680707584.00000000      52217 3485.987578 6372.168734 2149196873.75382710          1          0          0   0.542799  -1.786533  -0.035077  -0.037957 540.568222   3.079591   0.185021   6.639275  14.103527 2209625279.862347  63.808871  65.224334   1.010363   5.699525   0.291116   0.000000   0.000000   0.013941      52217
        71     516020      0.43236235 9729.92578125   2.6665e+09    1.025e+09    2.819e+11   1.0902e+07   3.7024e+09   0.26820000   0.00018181 9418.759879 6428.358389 3449618688.00000000      52219 9417.252740 6425.657323 3374349562.59362507          1          0          0   0.585337  -2.185414   0.451909  -0.051289 575.762377   3.826511   0.242071  18.815507  42.523719 3507541834.378085 193.817887 204.712756   1.778991  15.180803   0.786747   0.035482   0.013962   0.022119      52219
        22     103115      3.71056056 153.14982605   7.2998e+08   2.1424e+09   1.4754e+11    2382500.0   2.8748e+09   1.72870000   0.00008465 9362.959871 6426.438370 912991552.00000000      52221 9364.548032 6424.737173 762835151.52290440          1          0          0   0.508912  -1.731402  -0.241022  -0.063841 169.623970   2.919824   0.259163   6.102285  13.892779 807270145.662364  44.971060  58.739112   1.090890   5.561087   1.074375   0.000000   0.000000   0.093500      52221
        25     213031      3.18201780 173.52459717   6.6826e+08   2.1958e+09   1.0326e+11    1580800.0   2.8656e+09   1.38760000   0.00008079 9371.239872 6484.638415 893716736.00000000      52224 9373.578793 6486.172024 753241422.13077784          1          0          0   0.538313  -1.618130  -0.173984  -0.018990  97.160123   3.135388   0.372837   8.826539  18.685131 836934722.236377  61.291985  53.150012   1.074449   7.289521   0.952396   0.000000   0.000000   0.133620      52224
        33     158881      2.01301289 4788.40185547   1.6411e+10      3.7e+09   9.5597e+11   1.4436e+08   2.0256e+10  15.91240000   0.01785300 17372.841094 6391.037043 20940697600.00000000      52227 17372.618195 6390.673238 18929969964.76593399          1          0          0   0.449390  -1.450611  -0.730246  -0.083739 1871.706692   2.326721   0.146856   3.574991   6.984305 17992474965.675224  87.468104  86.780255   0.629345   3.020897   0.416834   0.000000   0.000000   0.129525      52227
        33     158882      2.01304150 1119.21337891   4.8925e+09   2.4031e+09    2.291e+10    8448400.0   7.3041e+09   2.36300000   0.00104310 17393.121107 6424.877063 5649207296.00000000      52229 17392.932630 6425.377152 5887379946.82599735          0          0          0   0.505815  -1.791609  -0.214633  -0.075277 6135.744814   2.851813   0.146854   6.482235  13.852740 5987245156.585203  61.003270  73.243517   1.124259   6.200400   0.855676   0.000000   0.000000   0.032507      52229
        59     482986      0.71606493 3285.36523438   2.2025e+09   1.9009e+09   2.6515e+11    4925400.0   4.1084e+09   0.30580000   0.00008362 4141.636579 6389.595092 2897622528.00000000      52232 4143.204812 6389.575626 2358214418.98134518          1          0          0   0.513954  -1.938114  -0.072813  -0.087583 105.356020   3.171059   0.212572  11.874474  24.039987 2397160599.096190 124.322459 125.080157   1.350604  11.128522   0.928471   0.000000   0.000000   0.019486      52232
        59     482987      0.71606314  60.31510162    2.373e+07   1.0955e+08   1.0451e+09          0.0   1.3328e+08   0.02000000   0.00000000 4108.756536 6438.915127 28476600.00000000      52236 4109.356412 6436.756479 24376766.38584329          1          0          0   0.357402  -1.372316  -1.239846  -0.163924   6.534135   2.256085   0.153466  15.649177  29.569414 63541114.316958  35.537327  37.756208   1.183496  34.070618   0.580497   0.031873   0.000000   0.058331      52236
        33     352865      2.10021162  54.72884369    1.757e+08   6.1782e+08   7.2835e+10    1474200.0   7.9499e+08   0.18320000   0.00001223 5433.918005 6354.676159 235557600.00000000      52237 5434.307387 6355.784172 167531060.39051741          1          0          0   0.501690  -1.577179  -0.383648  -0.049554  10.769175   2.883754   0.084098   7.564217  15.424065 238638045.422165  31.916190  33.668594   0.826414   7.452651   0.406353   0.000000   0.000000   0.116780      52237
        65     471331      0.56283069 16867.07617188   8.4683e+09   1.4315e+09   3.6508e+11   6.2379e+07   9.9622e+09   0.91270000   0.00086227 20703.324650 6397.394272 10303939584.00000000      52239 20703.038252 6396.762070 10628042129.25056648          1          0          0   0.535539  -1.860099  -0.020031  -0.055370 3521.068715   3.136183   0.090674   9.015859  18.404198 10254843530.772900 152.272221 144.686017   1.097167   8.791866   0.816411   0.000000   0.000000   0.009926      52239
        45     339174      1.24567461 5037.26416016   9.0773e+09   1.0799e+10   5.1245e+11   1.7067e+07   1.9893e+10   5.48460000   0.00018322 20712.804665 6451.634341 10519175168.00000000      52241 20713.398731 6451.417557 7481250727.94838810          0          0          0   0.440030  -1.936532  -0.439835  -0.160548 360.576579   2.866001   0.260030  12.603361  24.201536 7542144802.164047 104.081030  93.415273   1.711560  18.993690   0.708190   0.050279   0.233610   0.017533      52241
        18      75108      4.66857529  25.93827629   1.6617e+08   1.0242e+09   7.0715e+10    1192100.0   1.1916e+09   0.78900000   0.00004948 15754.400373 6368.717902 243499216.00000000      52245 15754.297900 6369.092516 118853422.51695395          1          0          0   0.569267  -1.784359   0.094431  -0.011452  17.149859   3.154793   0.204032   6.773932  15.234541 219534717.845234  22.585802  22.068733   0.982725   6.790809   0.338812   0.000000   0.000000   0.027968      52245
        30     324135      2.29111648 127.10305023   3.8289e+08   2.4778e+09   1.0281e+11    3042500.0   2.8638e+09   0.65970000   0.00012768 13093.400009 6381.558679 529673376.00000000      52247 13096.871605 6383.016264 455194681.74208570          1          0          0   0.496731  -1.353766  -0.563021  -0.023410  28.392905   2.346685   0.313169   6.749061  14.157577 551905237.062436  37.134501  40.485390   0.832493   7.516432   0.260890   0.263158   0.352925   0.259844      52247
        28     185794      2.62451959 271.83386230   7.2205e+08   3.8628e+09   1.9093e+11    4297400.0   4.5891e+09   2.60580000   0.00024726 3354.555445 6410.714353 1102844928.00000000      52253 3360.133373 6404.744097 734400940.43721175          1          0          0   0.597151  -1.570372   0.084165   0.045898  30.893610   3.172598   0.415875  13.549544  30.242520 858205591.194622  59.548222  68.459687   1.126453   7.541665   0.804490   0.040453   0.018940   0.264896      52253
        26     326346      2.85122943  21.15473557   4.7185e+07    1.018e+09   4.9991e+10          0.0   1.0651e+09   0.19340000   0.00000000 13320.200016 6385.158649 64108136.00000000      52256 13332.085978 6389.220028 27786674.14861786          1          1          0   0.238943  -1.355283  -1.838021  -0.278831   1.943729   2.125935  -0.375415  18.105231  33.949646 156408128.278291  26.924488  20.313116   1.000000  18.105231   0.158355   0.190476   0.000000   0.045465      52256
        36     483057      1.79761827  60.46644592   1.2296e+08   9.4668e+08    4.615e+10          0.0   1.0696e+09   0.16600000   0.00000000 21917.606881 6394.152926 176337264.00000000      52257 21916.449193 6395.264215 171123042.49874735          1          0          0   0.523022  -1.205017  -0.535963   0.023295   6.776916   2.744782   0.495996  10.922418  27.353262 312655878.397796  41.845988  32.967377   0.960813  20.287022   0.795419   0.277778   0.503837   0.116468      52257
        31     111555      2.22559261 5047.26953125   1.5778e+10   6.3278e+09   7.2768e+11   5.3154e+07   2.2159e+10  29.07710000   0.05767700 21918.326882 6428.832984 20059406336.00000000      52259 21918.518889 6428.557327 18266285385.70993042          1          0          0   0.528143  -1.826036  -0.080252  -0.057958 801.623358   3.077835   0.159715   6.409890  14.091235 18116617380.626793  90.550108  89.359561   1.049508   6.599095   0.273455   0.000000   0.000000   0.037416      52259
        29     324500      2.42164421  94.85605621   4.2102e+08   1.1208e+09   9.4995e+10    1422700.0   1.5432e+09   0.33040000   0.00004152 21968.726987 6422.712915 493168832.00000000      52260 21966.854853 6423.533118 431929270.89977086          1          1          0   0.517740  -1.617035  -0.276581  -0.039205   8.595007   3.266462   0.018268   8.501727  22.039143 570974506.693377  50.524144  35.336687   1.991919   8.501727   0.507814   0.000000   0.000000   0.085262      52260
        33     384202      2.07463384  28.86008263   1.1175e+08   5.1334e+08   5.8789e+10    1189200.0   6.2629e+08   0.10230000   0.00000634 10162.639956 6401.838564 156930272.00000000      52264 10161.725168 6401.133858 95466873.33176956          1          1          0   0.518581  -1.886964  -0.085359  -0.075893   1.903457   3.208127  -0.211018  13.641497  32.703903 255044573.626016  33.604386  20.506311   1.870167  13.641497   1.013050   0.008065   0.000000   0.030806      52264
        22      17556      3.58160543 132.74456787   5.7969e+08   2.5132e+09   6.8176e+10    1401800.0   3.0943e+09   1.48670000   0.00004032 18238.881713 6413.716471 732554496.00000000      52279 18235.609368 6413.103416 499467507.49000537          1          0          0   0.624271  -1.538557   0.196362   0.077169  14.910947   3.069173   0.262545   7.917067  24.588191 716756638.302184  38.010185  38.697507   0.777710   7.751636   0.264953   0.333333   0.546850   0.029565      52279
        42     447946      1.40639699 426.93545532   9.5153e+08   1.6341e+09   1.1814e+11    1979500.0   2.5876e+09   0.47180000   0.00002651 18850.882268 6413.715998 1071079552.00000000      52284 18851.283072 6414.750283 930175145.72485280          1          0          0   0.477438  -1.724735  -0.401440  -0.094074 148.920301   2.877963   0.272304  10.228461  20.785548 1036064439.275938  61.110271  71.353377   1.314625  11.308514   0.202639   0.000000   0.000000   0.057081      52284
        30     188887      2.34509349 277.82385254   8.6022e+08   1.2815e+09   1.4315e+11    2114300.0   2.1438e+09   0.73110000   0.00014667 13344.440017 6532.518743 1257073024.00000000      52308 13344.638497 6533.240318 910918669.91992474          0          0          0   0.520006  -1.814366  -0.128613  -0.064390  52.060450   2.840459   0.098030   5.375996  11.195667 1003571005.918072  41.566453  39.993526   0.952775   4.907723   0.191223   0.000000   0.000000   0.049418      52308
        30     188893      2.34507990  12.41964436   3.8023e+07   1.2622e+08   8.8479e+08          0.0   1.6424e+08   0.07090000   0.00000000 13334.240017 6550.878757 38024228.00000000      52310 13335.881345 6551.601076 42374917.73977308          0          0          0   0.603746  -1.889810   0.338182   0.008025   1.656189   3.011099  -0.430431   9.622479  23.817237 101923561.654799  15.937949  20.870028   1.262563  11.304356   0.227894   0.000000   0.000000   0.007056      52310
        36     234137      1.79849863 326.72393799   6.4889e+08   2.2483e+09   6.7711e+10    1961000.0   2.8992e+09   0.54830000   0.00004092 21729.326496 6464.233262 915263936.00000000      52312 21728.664314 6466.580707 658408088.69046080          0          0          0   0.428386  -1.626971  -0.711998  -0.129047  64.521449   2.410331   0.276893   9.583817  15.405614 666184131.406511  85.748282  58.488259   1.177091   7.903365   1.111132   0.000000   0.000000   0.016655      52312
        29     328757      2.36481333 124.87780762   4.2086e+08   1.7226e+09   8.5819e+10    1579000.0    2.145e+09   0.44680000   0.00005128 21642.686324 6495.433411 588697408.00000000      52316 21646.874006 6496.314255 408191233.82467371          1          0          0   0.556176  -1.903717   0.112347  -0.041003  26.258017   3.347569   0.235945  14.491552  28.802284 536518557.298098  89.406824  55.729395   1.258731  11.202200   0.807375   0.000000   0.000000   0.082090      52316
        30     286046      2.29052114  13.23877907   5.8408e+07   2.5444e+08     1.32e+10          0.0   3.1284e+08   0.03700000   0.00000000 12625.400002 6462.078780 80068600.00000000      52320 12615.525505 6449.125944 86683608.98694485          1          1          0   0.560142  -0.739677  -0.674701   0.124725  16.640058   2.413926   0.800141  18.324699  37.097123 240474517.900428  31.420060  37.725658   1.000000  18.324699   0.527301   0.494382   0.541485   0.181377      52320
        30     286046      2.29052114  13.23877907   5.8408e+07   2.5444e+08     1.32e+10          0.0   3.1284e+08   0.03700000   0.00000000 12625.400002 6462.078780 80068600.00000000      52321 12623.934145 6463.316744 83979865.91078928          1          1          0   0.541920  -1.132046  -0.492987   0.052147   3.248922   2.869712   0.155081  14.055400  32.121594 250764568.237379  29.991602  25.196510   1.266002  14.055400   0.718032   0.000000   0.000000   0.074516      52321
        37     350849      1.71471930 495.52114868    1.395e+09   1.3162e+09   1.7597e+11    3958200.0   2.7151e+09   0.95310000   0.00073119 22311.807734 6432.552522 1823562496.00000000      52322 22311.955770 6432.565166 1679665628.80287886          1          0          0   0.544271  -1.897738   0.049273  -0.051957 360.738117   3.164209   0.096683   6.727165  13.502688 1737050796.066432  60.941628  69.010558   1.137298   5.624854   0.377599   0.000000   0.000000   0.037036      52322
        37     406534      1.71320581  44.63073349   8.7184e+07   4.3907e+08   8.3871e+10    1262600.0   5.2752e+08   0.14600000   0.00003336 22338.207793 6424.032475 115846208.00000000      52323 22337.464946 6425.426279 106812000.17386341          1          0          0   0.557704  -1.975377   0.169571  -0.049451   1.983356   3.389726  -0.119978   7.425038  30.691066 204487343.308636  27.927599  34.864429   1.404558  14.493961   0.295379   0.000000   0.000000   0.006046      52323
        31     300292      2.22526765 404.65933228   1.5413e+09   3.2821e+09     1.45e+11    1911900.0   4.8253e+09   2.04820000   0.00005299 19845.323406 6462.675198 1838833664.00000000      52327 19845.255825 6462.144465 1696612553.76654124          0          0          0   0.513732  -1.841601  -0.140798  -0.074388  35.857945   3.032489   0.096410   9.382225  19.944327 1818893015.765690  70.187381  55.286456   1.015170   8.723818   0.649403   0.000000   0.000000   0.056868      52327
        57     241087      0.78022742 4117.16992188   3.6826e+09    7.917e+08    1.063e+11   1.6944e+07   4.4912e+09   0.32790000   0.00011074 5070.437655 6462.555992 4778363392.00000000      52331 5069.591172 6463.168275 4612603898.51786232          1          0          0   0.530612  -1.740805  -0.127092  -0.043666 2351.114486   2.949612   0.141927   6.806619  13.014395 4321437757.921353 117.538164 113.118388   1.005748   5.772060   0.381911   0.000000   0.000000   0.083082      52331
        35     365919      1.83198559  58.10677338   1.3094e+08   1.4258e+09   1.0747e+11    1860400.0   1.5586e+09   0.26650000   0.00000822 5104.757689 6509.476074 166869568.00000000      52333 5094.174258 6505.557106 110509881.90524009          0          0          0   0.511040  -1.313752  -0.519920  -0.003682 579.543215   2.492618   0.586089  21.012678  45.555903 219868756.910059  61.948160  36.652718   1.623449  39.144411   0.294590   0.271605   0.865748   0.036079      52333
        25      88259      3.11075234 895.84063721   2.9794e+09   2.8549e+09    5.003e+11    4126800.0   5.8384e+09   5.49830000   0.00086852 2846.594594 6457.753891 4327242240.00000000      52334 2846.482833 6455.931372 3194992415.30090380          1          0          0   0.495761  -1.720935  -0.313375  -0.075407 341.802782   2.617700   0.127115   4.400576   8.809119 3167277827.819805  49.225973  58.751429   0.796368   4.255481   0.760870   0.000000   0.000000   0.090574      52334
        20       4852      4.06498146 4711.22900391    3.334e+10   4.5175e+09   1.6397e+12   2.0941e+08   3.8067e+10  54.18430000   0.22724000 22411.167960 6469.752468 48431853568.00000000      52337 22411.018486 6469.620128 45233674926.49667358          1          0          0   0.583136  -1.868605   0.221467  -0.009431 4038.439629   3.406223   0.096402   4.089466   9.233390 42317363890.011864  92.055346 122.395568   0.983122   3.059500   0.325766   0.000000   0.000000   0.051485      52337
        20     190266      4.12132025  17.45689964    1.152e+08   5.9294e+08   4.5728e+10          0.0   7.0814e+08   0.31080000   0.00000000 22444.048035 6448.752390 140800352.00000000      52338 22444.134015 6449.073090 115197191.12000182          1          0          0   0.573697  -1.465905  -0.104329   0.037199   1.985088   3.103559   0.282796  14.285056  30.263990 400480122.837581  22.513292  26.057980   0.918928  18.108573   1.154801   0.000000   0.000000   0.018958      52338
        33     313666      2.05269647 125.44081879   3.0362e+08   1.4749e+09   1.2026e+11          0.0   1.7785e+09   0.69580000   0.00000000 10330.879967 6471.318646 440471872.00000000      52341 10331.448722 6470.533672 323446850.97463697          1          1          0   0.583002  -2.373528   0.570716  -0.079748  49.755339   4.103773   0.331349  14.047650  47.770098 577844563.853380  73.740210  49.620820   3.500000  14.047650   0.370524   0.002538   0.000000   0.055113      52341
        27         12      2.70699549 3075.94799805   1.7435e+10   3.5641e+09   9.1173e+10   3.8447e+07   2.1037e+10   8.59660000   0.01967700 742.869944 6473.351405 22041427968.00000000      52349 742.826155 6473.321304 21281355661.48567963          0          0          0   0.517797  -1.608310  -0.282346  -0.037936 552.518047   2.672573   0.083052   5.749115  11.024885 20443815622.682404  99.082069  94.104540   0.669114   6.399787   0.348919   0.000000   0.000000   0.087419      52349
        43     519947      1.33004475 186.02764893   3.6939e+08   1.0549e+09   7.6544e+10    1304800.0   1.4256e+09   0.10260000   0.00000651 15229.880238 6481.878207 430525312.00000000      52354 15226.952665 6477.000891 326737529.25458735          1          0          0   0.531750  -1.348646  -0.393228   0.011970  94.830909   2.818122   0.584094  10.227325  19.596704 339815488.985619  72.534509  60.300834   1.409509  12.881841   1.169421   0.000000   0.000000   0.215996      52354
        65     379565      0.57218486 1266.25341797    4.964e+08   5.8395e+08   1.1541e+10          0.0   1.0804e+09   0.05930000   0.00000000 15233.360239 6510.078227 626777408.00000000      52355 15234.207783 6511.311884 1004835715.14499402          0          0          0   0.507526  -1.115126  -0.674966   0.020448  37.503091   2.182548   0.432327  18.261636  34.183200 1106194513.634283 119.318062 131.660707   0.607208  18.802825   0.670102   0.564767   0.548598   0.261843      52355
        65     390778      0.54484439 680.64703369   2.3761e+08   1.8382e+08   4.4276e+10    1561700.0     4.23e+08   0.02420000   0.00000714 6496.398825 6489.917057 318600192.00000000      52357 6496.809635 6489.419300 294432451.60408986          1          1          0   0.502674  -2.195008   0.049375  -0.134459   6.657939   4.077076   0.134384  28.530724  74.841208 549566932.477520  69.107167 101.148367   3.500000  28.530724   0.580775   0.012000   0.000000   0.019411      52357
        47     648642      1.13191211  25.00683975   3.3995e+07   3.3193e+08   3.5023e+10          0.0   3.6593e+08   0.04740000   0.00000000 6520.758841 6475.997059 44775344.00000000      52358 6520.676558 6478.579259 20908926.16233425          1          0          0   0.445556  -1.500204  -0.714856  -0.094428   1.999618   2.589351  -0.121503   7.763580  27.745976 59762232.041283  24.638494  30.489810   1.051999  21.866871   0.364186   0.000000   0.000000   0.033155      52358
        58     336399      0.73696578 595.18298340   2.6016e+08   1.2942e+09   4.6185e+10    1373900.0   1.5558e+09   0.24470000   0.00001431 6278.598680 6479.716904 360845760.00000000      52359 6280.058387 6479.978402 335113482.45735788          1          0          0   0.428837  -1.693679  -0.663538  -0.137873  91.431511   2.628688   0.311163  12.781898  21.250874 411536283.617128  59.656991  70.639324   0.994352  12.654406   0.393703   0.050314   0.055733   0.066792      52359
        28     239959      2.62182999  63.76330948   2.6331e+08   2.9131e+09   1.0764e+11    1392400.0   3.1778e+09   0.82660000   0.00000115 6303.798697 6484.636926 286535040.00000000      52360 6301.663942 6485.779670 163843602.88099387          1          1          0   0.663244  -1.829555   0.590939   0.075303   2.193734   3.736422   0.119507  18.180561  59.518321 299005968.971435  49.129872  74.491061   3.188567  18.180561   0.357632   0.022109   0.024010   0.080837      52360
        57     649912      0.77613688  64.49668884   7.0602e+07   2.9425e+08   4.5068e+10          0.0   3.6486e+08   0.00690000   0.00000000 6321.918710 6517.996971 82930960.00000000      52361 6323.265730 6517.065176 90792040.91078396          1          0          0   0.415681  -0.958350  -1.238240  -0.048686   6.627924   2.155660   0.260478  18.495458  36.278156 190368158.136534  50.232250  55.726627   0.706147  26.669811   0.603313   0.144279   0.091730   0.071386      52361
        27     103655      2.67520881 212.04045105   9.2203e+08    8.734e+08   2.4597e+10    1847700.0   1.7973e+09   0.91000000   0.00016523 6358.638735 6521.116998 1194201088.00000000      52362 6357.518673 6520.705889 1154432842.67947078          1          0          0   0.507630  -1.704163  -0.266246  -0.061325 124.771877   2.628933   0.090817   5.492291  10.649397 1174137555.351120  60.175805  44.819295   0.792572   4.447103   0.421589   0.000000   0.000000   0.023679      52362
        22     335610      3.64641976  15.51979256   5.8301e+07   2.7142e+08   2.4225e+10          0.0   3.2972e+08   0.13580000   0.00000000 6361.518737 6534.917013 69681768.00000000      52363 6361.264928 6535.126467 115874167.20195481          1          1          0   0.435604  -0.891297  -1.186092  -0.019643  11.225978   1.988412   0.607859   6.285711  10.769658 122445584.574651  32.702364  29.438682   1.000000   6.285711   0.550199   0.833333   0.000000   0.131194      52363
        33     243433      1.99032807 435.92776489   1.1768e+09   3.2105e+09   2.2594e+11    1896300.0   4.3892e+09   1.76710000   0.00009756 6389.238755 6549.317045 1535793536.00000000      52364 6387.717983 6552.408990 1670127727.56816316          0          0          0   0.597108  -1.860772   0.285201   0.005490  10.969495   3.501427   0.181667  13.702944  34.125562 1993615389.488952  63.583286 100.620599   1.047502  10.715861   0.346779   0.029078   0.012821   0.030105      52364
        39     202748      1.59693527 11256.65136719   3.0936e+10   5.0031e+08   1.2613e+12   2.0863e+08   3.1645e+10   0.22190000   0.00016895 6331.278716 6609.917065 43311902720.00000000      52365 6331.085043 6609.048388 40749627609.16425323          1          0          0   0.534085  -1.741226  -0.109610  -0.040286 17996.714399   2.890846   0.072582   5.527612  10.177626 35743269560.507034 175.164450 187.278780   0.908336   5.802821   0.231073   0.000000   0.000000   0.030394      52365
        28     239960      2.62171865  22.40291595   1.2376e+08    7.658e+08   1.9635e+10          0.0   8.8956e+08   0.19710000   0.00000000 6248.718659 6617.837019 148941440.00000000      52366 6251.281639 6615.678764 231453332.46906960          1          0          0   0.487072  -1.226156  -0.699269  -0.015235   7.004655   2.669091   0.573428  12.708882  29.519464 457236849.546936  34.030558  37.013819   1.418402  29.762544   0.588739   0.000000   0.000000   0.060523      52366
        28      59462      2.61969972 5066.01367188   5.2386e+10   5.5782e+07   1.6616e+12   4.0855e+08    5.285e+10   0.01640000   0.00083961 6275.118678 6649.877067 71823237120.00000000      52367 6275.709141 6649.623209 70021185473.48561096          1          0          0   0.473904  -1.591941  -0.510959  -0.079115 20878.749336   2.365032   0.008372   3.233944   6.003986 62173988080.919464 114.564186 162.537326   0.627803   2.110596   0.082583   0.000000   0.000000   0.149422      52367
