snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        38     119064      1.65682602 6784.52001953   1.5238e+10    5.205e+09   4.3557e+10   1.1941e+08   2.0562e+10  24.01700000   0.01304800 21619.646279 5056.750845 4374.69677734      49504 21620.402938 5054.175616 4883.30520515          0          0          0   0.575399  -1.137832  -0.323257   0.084487  10.310962   2.040272   0.361822   6.693911  11.512646 4291.321716  79.193080 205.395605   0.542482   2.879687   0.915090   0.750000   0.000000   0.403152      49504
        28     128916      2.61467719 2331.17309570   9.9611e+09   1.0612e+10   4.9356e+11    3422000.0   2.0577e+10  14.97170000   0.00096889 21748.046534 5073.910697 1411.33642578      49505 21741.988983 5057.582664 1979.82890104          0          0          0   0.655487  -1.051026   0.013024   0.175840   2.662030   3.124320   0.753993  21.457268  23.835832 1313.226448 292.911622 244.337650   0.636556   9.725047   1.030085   1.000000   0.816833   0.169873      49505
        31     165232      2.22573853 2484.95190430   7.3326e+09    1.184e+10   5.6547e+11   1.9978e+07   1.9193e+10  14.19720000   0.00231930 21278.965635 5100.431401 1779.32788086      49506 21276.687649 5097.224546 1690.63850309          0          0          0   0.553726  -1.580242  -0.123947   0.001536   2.804819   2.908721   0.807771  11.490308  21.705460 1646.455007 102.935348 143.015549   0.612143   7.494332   1.292088   0.253165   0.283527   0.035010      49506
        37     174982      1.74528635 8690.02539062   4.1685e+10   3.2601e+07   1.4544e+12   3.1288e+08    4.203e+10   0.00000000   0.00009495 21309.085690 5133.431424 346.71820068      49507 21308.671912 5135.385856 535.10810632          1          1          0   0.684864  -0.615443  -0.143422   0.265469   0.401489   2.031559   0.546806  45.047136  85.439542 604.395296 184.724025 223.162080   1.000000  45.047136   1.990528   0.971154   0.899225   1.130795      49507
        65       7362      0.56591803 2044.23413086   1.2934e+09          0.0   3.2068e+10    2038400.0   1.2955e+09   0.00000000   0.00000000 21197.365488 5172.311647  51.71205902      49508 21201.223700 5176.059780 102.86641335          1          1          0   0.608557  -0.904663  -0.320713   0.149723   0.273340   1.493547   0.054978 163.637402 108.583793 318.658848 226.327553 198.973017   7.635123 14664.655095   1.996727   0.745455   0.909105   0.684730      49508
        27      50149      2.75346398 7422.39404297   2.9752e+10   9.0717e+09   1.5679e+12   8.4098e+07   3.8908e+10  28.03760000   0.01172300 21775.646589 5271.551052 3167.65625000      49513 21770.067190 5264.174197 3719.68983662          1          0          0   0.766368  -1.188356   0.657052   0.266523   2.651397   3.735077   0.690981   9.131599  25.045196 3577.242731 176.617504 221.857765   0.320379   8.565764   0.908616   0.247059   0.216150   0.331265      49513
        65       7750      0.56596029 917.92797852   5.4732e+08          0.0   6.1826e+08          0.0   5.4732e+08   0.00000000   0.00000000 21696.926431 5313.071242  10.77852249      49519 21696.746701 5311.899728  27.53383693          0          0          0   0.599845  -1.868384   0.304021   0.007141   0.381791   3.908620   0.768745   8.713351  20.649148  27.533837  47.048859  61.996574   0.640914   2.571229   0.725670   0.198502   0.108058   0.139457      49519
        65     475004      0.56316268 1042.49121094   3.0768e+08   6.2843e+08   4.1025e+10    2098200.0   9.3821e+08   0.13940000   0.00002323 22255.047607 5362.630556 233.64282227      49523 22251.012293 5368.949012 278.87648070          0          0          0   0.654108  -0.658598  -0.265757   0.229022   0.729757   2.778367   0.770272  14.239819  32.589722 277.192625 163.652457 149.390566   0.397190  12.114844   0.740662   0.884615   0.770783   0.698316      49523
        65       7471      0.56595892 6857.28515625    1.235e+09   4.6411e+08   2.2411e+09          0.0   1.6991e+09   1.09590000   0.00000000 21654.926348 5369.111407 3340.29052734      49527 21636.574117 5359.405213 3563.49602129          1          0          0   0.947381  -1.489541   1.761789   0.403861   1.874255   0.294853   0.164128  30.573424  38.960786 3530.253234 412.142037 265.461005   2.111932  57.004118   0.918772   0.000000   0.000000   0.216325      49527
        62     349648      0.64046383 1060.55285645   3.9548e+08   1.2984e+09   1.4115e+11    1554200.0   1.6955e+09   0.18520000   0.00001603 22360.647844 5415.070511 303.87561035      49535 22348.417670 5424.229781 478.46981695          1          1          0   0.826655  -1.769543   1.358236   0.245422   0.830946   2.012659   1.316740  30.868199  41.527689 471.929896 202.502521 157.180832   1.000000  30.868199   0.844917   0.000000   0.000000   0.011279      49535
        29     112539      2.36534548 6624.39355469   2.4316e+10   5.0797e+09    9.522e+11   8.3849e+07   2.9479e+10  27.29090000   0.09098500 21631.526302 5461.511614 2644.93945312      49540 21623.933579 5454.522818 3111.11444660          1          1          0   0.842587  -2.162553   1.709455   0.206566   2.485194   0.350728   0.149342  22.063082  30.831534 2977.216861 277.919524 239.313526   0.600655   7.958175   0.875634   0.000000   0.000000   0.012229      49540
        55     428496      0.83346796 13303.98339844   9.3582e+09   5.4477e+09   3.4063e+11   1.6578e+07   1.4822e+10   3.90580000   0.00140990 22230.447552 5479.270827 5029.23974609      49541 22226.592986 5483.998519 5093.04146382          0          0          0   0.648637  -0.997991  -0.057641   0.176430   1.896875   2.571276   1.110607  25.732965  46.950471 5086.478207 249.472409 306.632606   0.133803  25.888067   0.707163   0.318857   0.591534   1.119918      49541
        65       7403      0.56596941 20533.81640625   2.0281e+09   1.2477e+09   4.0921e+09          0.0   3.2757e+09   9.40530000   0.00000000 21724.646487 5471.591509 16657.51562500      49542 21723.156194 5470.164105 16883.14831782          1          0          0   0.502995  -1.110764  -0.700417   0.016569  57.154455   2.230835   0.198378   1.838315   3.379734 16339.894001 101.579425  83.306654   0.755644   1.011658   1.656667   0.000000   0.000000   0.296961      49542
        65       7518      0.56597155 1851.39282227   1.0626e+08   1.6918e+09   2.2105e+09          0.0    1.798e+09   1.34120000   0.00000000 21584.966211 5476.151703 1974.75842285      49543 21574.335339 5474.221585 2031.09245465          0          0          0   0.421153  -1.288200  -0.982572  -0.089119   3.878566   2.069619   0.391810   8.705659  16.220706 1997.312482 182.276172 114.711429   0.408412   6.954348   0.948116   0.027491   0.190516   0.311970      49543
        65       7506      0.56597716 2601.23022461   1.9194e+08   1.7964e+09   2.3383e+09          0.0   1.9884e+09   1.38510000   0.00000000 21570.686184 5529.791822 3024.17895508      49547 21556.004205 5533.531492 3139.35488495          0          0          0   0.497236  -1.229226  -0.646826  -0.005599   4.632318   2.157616   0.342257   7.668964  15.300401 3044.765131 214.195255 132.227711   0.547911   8.767215   0.733212   0.600000   0.963956   0.342893      49547
        65       7373      0.56598055 16444.95117188   3.3393e+09   6.4962e+08    5.595e+09          0.0    3.989e+09   2.87420000   0.00000000 21838.166717 5585.831573 7513.56054688      49560 21850.024484 5595.476951 7436.36045337          1          0          0   0.693101  -1.509549   0.516968   0.149343  19.150659   2.048366   0.137880   7.702073   8.049260 7047.727607 327.729934 274.579660   0.493147   1.278837   1.871754   0.000000   0.000000   0.224541      49560
        65       7283      0.56613094 9522.83496094   3.6028e+09   3.7435e+09   1.4231e+11   1.3661e+07     7.36e+09   0.74220000   0.00012350 21621.206282 5693.112057 1160.90539551      49568 21611.112172 5694.257450 1306.17069029          1          1          0   0.716767  -0.723057   0.089076   0.282095   2.135844   3.834354   0.981992 188.636632  33.635281 1194.743246 331.251797 282.450997   3.490782 188.636632   0.842478   0.301038   0.558824   0.238714      49568
        65       7332      0.56597143 7661.64453125   5.1435e+09          0.0    1.849e+10    2.719e+07   5.1707e+09   0.00000000   0.00000000 21977.967007 5755.751708 124.12598419      49571 21979.677870 5756.886398 183.28348228          0          0          0   0.568628  -1.251217  -0.278200   0.062022   0.539847   3.725397   0.094366  20.201031  25.506139 157.267623 264.641942 236.642727   1.093425   7.771874   0.798643   0.061433   0.043593   0.112957      49571
        65       7600      0.56597161 1014.66003418   8.3126e+08          0.0   9.3748e+08          0.0   8.3126e+08   0.00000000   0.00000000 21843.446727 5816.831997  11.92580795      49573 21843.748879 5817.027967  22.23210676          1          0          0   0.505231  -1.525041  -0.402253  -0.038802   0.677943   2.776889   0.448103   6.434457   7.235903  15.383152  62.013881  78.876954   0.574815   2.565266   0.570118   0.241379   0.082924   0.122916      49573
        65     475003      0.56314278 11064.09960938   2.4793e+09   4.9885e+09   2.1763e+11    2792600.0   7.4705e+09   2.97390000   0.00017980 21604.646250 5833.752331 6341.51660156      49574 21593.874921 5837.287058 5461.55071677          0          0          0   0.641474  -1.721926   0.408593   0.068712   2.394479   3.148691   0.874016  17.491072  36.254761 5392.583727 416.611966 329.617093   0.558717  18.179885   0.826706   0.469091   0.647364   0.152901      49574
        24      72324      3.19741511 1735.91430664   1.0978e+10   1.7219e+09   5.1752e+11   4.1355e+07   1.2742e+10   7.13260000   0.02602600 21420.445897 5976.912806 921.41802979      49579 21421.842417 5976.333124 899.92038091          1          1          0   0.562108  -1.673595  -0.017763  -0.003142   2.555809   2.112652   0.736440   6.366569  13.513618 870.714129 145.464423 129.185126   1.000000   6.366569   0.897949   0.788462   0.644229   0.125145      49579
        20       4853      4.06549263 1835.41540527   1.4074e+10   5.9785e+09   2.9314e+11    4.141e+07   2.0094e+10  41.49890000   0.00992760 22394.847922 5980.511583 371.14651489      49580 22399.445935 5978.390044 482.59241824          1          1          0   0.918967  -0.955633   1.251138   0.449944   1.047442   0.196991   1.644700  24.870594  34.688952 460.004151 183.179086 109.682981   1.000000  24.870594   1.998461   1.000000   0.000000   0.374167      49580
        62      52184      0.64999431 4627.72949219   1.1825e+09    5.105e+08   2.1258e+09          0.0    1.693e+09   0.88810000   0.00000000 22350.327821 6039.911754 2037.20092773      49581 22350.636337 6038.078964 2109.59805455          0          0          0   0.604451  -1.370944  -0.017904   0.080845   9.501816   2.558428   0.429767   2.724458   6.238129 2052.430351  86.935698 120.750450   0.729662   1.518805   0.725132   0.181818   0.000000   0.029592      49581
        68     480589      0.50634962 14337.27343750   4.5806e+09   3.7749e+09   4.0208e+11   1.7659e+07   8.3732e+09   1.45480000   0.00038703 21757.766553 6198.072780 2846.28173828      49594 21757.319962 6200.319205 2974.64215826          0          0          0   0.627967  -1.302581   0.051126   0.113629   2.396622   3.278034   0.574514  16.894391  32.921183 2782.839336 242.151632 331.306939   0.977903  18.261165   0.542912   0.282051   0.607409   0.079517      49594
        36     234136      1.79859304 2900.55859375   9.1225e+09   4.0456e+09   4.3938e+11   4.9908e+07   1.3218e+10   4.02060000   0.00478940 21815.006669 6167.952659 947.37091064      49595 21815.373492 6167.492975 956.44424565          0          0          0   0.646490  -1.214827   0.082002   0.144164   3.049831   2.819695   0.705745   8.333694  16.890901 941.960944  80.087348 150.950207   1.117669   7.607051   0.807310   0.710526   0.261855   0.403571      49595
        59     385612      0.72736156 17137.59570312    1.132e+10   1.2825e+09   6.3245e+11   6.8507e+07   1.2671e+10   1.14700000   0.00109450 21958.646966 6191.112525 3052.37451172      49600 21959.746775 6193.986577 3137.24195989          1          0          0   0.725479  -2.029286   1.037418   0.109154   1.436580   1.176072   0.211076  28.484384  41.399114 2941.391218 349.840798 358.151174   0.112027  28.017935   1.293659   0.166667   0.000000   0.433658      49600
        65     564001      0.56940895 3645.55395508   1.2351e+09   9.0426e+08   1.3903e+11    3685500.0    2.143e+09   0.28190000   0.00012500 22069.407201 6193.992394 624.89788818      49601 22068.870014 6193.056112 629.17378719          0          0          0   0.641576  -1.348009   0.149969   0.120787   1.892445   3.032944   0.719841   7.578002  18.872529 613.820983 148.105858 158.983181   0.786673   8.502576   0.781794   0.189320   0.250676   0.327492      49601
        62      52222      0.64999133 752.50018311   5.3786e+08          0.0   3.5298e+09          0.0   5.3786e+08   0.00000000   0.00000000 22573.408338 6214.991795  14.64184570      49605 22584.322805 6204.645218  27.51373881          1          1          0   0.412823  -0.696886  -1.433586  -0.015173   0.258527   2.357913  -0.388072  16.300320  62.222132  39.306530 167.119461 151.373500   1.000000  16.300320   1.999110   0.632603   0.948038   0.766089      49605
        41     326847      1.47730029 3048.66870117   6.2082e+09      4.4e+09   3.7305e+11   2.0376e+07   1.0629e+10   2.85250000   0.00178950 21929.006904 6292.032737 1139.24060059      49608 21928.493761 6291.440553 1130.70223361          1          1          0   0.734401  -1.897094   0.989970   0.136360   1.899708   3.737824   0.764676  10.798821  17.109620 979.676627 148.128980 154.177956   3.192758  10.798821   0.640649   0.187500   0.164549   0.268755      49608
        59     385613      0.72735476 3298.83129883   2.0789e+09   2.2341e+09    3.536e+10    4352500.0   4.3174e+09   0.97590000   0.00014648 21782.366603 6301.992929 757.31817627      49609 21781.581621 6303.099528 784.80983202          0          0          0   0.593182  -1.106614  -0.256864   0.106431   2.181301   2.272563   0.652796   6.241695  15.104964 752.156300 155.480108 157.523917   0.440014   4.104658   0.438701   0.285714   0.271398   0.391252      49609
        65       7478      0.56594068 4576.59277344   1.5302e+09          0.0   1.8322e+09          0.0   1.5302e+09   0.00000000   0.00000000 21988.167028 6315.912708 122.88661194      49610 21988.090334 6315.424486 199.03549878          0          0          0   0.519966  -1.616777  -0.265742  -0.036966   2.804105   2.652525   0.127919   6.220555   7.412919 138.890663 124.864383  70.944940   2.868642   2.861350   0.811884   0.000000   0.000000   0.163533      49610
        62      52106      0.65021479 9471.68359375    4.333e+09   7.9416e+08   1.1719e+11   1.8339e+07   5.1455e+09   0.22980000   0.00046133 21634.406308 6323.833138 907.17449951      49611 21635.555218 6324.780789 1354.03113703          1          1          0   0.517974  -2.083786   0.048037  -0.103852   6.769188   4.252701   0.659268 119.846203   2.886897 567.408435 256.159753 281.135680   3.500000 119.846203   1.999957   0.000000   0.000000   0.089833      49611
        29     479468      2.45023942  16.67466736   3.9084e+07   3.6746e+08   2.2802e+10          0.0   4.0654e+08   0.13570000   0.00000000 19210.762645 4905.193581  26.35753822      49613 19209.895849 4904.309656  26.47108993          0          0          0   0.426136  -1.552666  -0.774630  -0.120946   0.747335   2.157241  -0.064437   4.168619   8.403641  27.506032  27.293750  27.185397   0.441512   3.797411   0.165071   0.008130   0.000000   0.031064      49613
        30     311209      2.34906769 251.36682129   8.5339e+08   1.2013e+09   1.3193e+11    2230800.0    2.057e+09   1.01420000   0.00022763 9011.719812 4908.916818 154.07661438      49620 9011.820983 4908.694379 152.17904519          0          0          0   0.628046  -1.322390   0.065246   0.110954   1.252233   2.219712   0.765175   6.880262  15.150974 159.554158  37.598206  50.222528   1.917601   3.302309   0.766361   0.900000   0.617150   0.394592      49620
        27     140218      2.83701468 453.46029663   1.2875e+09   1.9316e+09   3.6851e+11    2033900.0   3.2211e+09   1.27380000   0.00017192 9034.039816 4941.556865 362.65307617      49621 9035.431276 4942.760789 249.03130687          0          0          0   0.611974  -1.745668   0.279019   0.036206   0.792609   2.933311   0.377270  14.260676  32.665457 290.370426  85.658557  55.966823   2.642773   9.565602   0.651686   0.843284   0.286076   0.155264      49621
        22      55478      3.84737611 908.59313965   3.5983e+09   6.9491e+09   4.3626e+11    3747500.0   1.0551e+10  13.43760000   0.00102220 17810.961384 4915.034962 331.12808228      49623 17810.131936 4916.316065 299.90204942          0          0          0   0.462376  -0.957906  -1.007410  -0.002397   1.751690   2.271701   0.672975   9.355293  15.114522 300.161341  52.602940  68.161225   0.255777   7.688506   0.381981   1.000000   0.905940   0.499975      49623
        31     172435      2.22626281  60.01752090   2.7195e+08   4.9759e+08   5.8654e+10    1344100.0   7.7088e+08   0.19780000   0.00003054 17844.081408 4914.194932  29.41048813      49625 17843.651810 4913.347209  28.42205743          0          0          0   0.517169  -1.167808  -0.590724   0.022672   0.747637   2.638981   0.521350   9.062923  15.168608  29.230003  24.872279  40.807107   0.552215   5.615531   0.521206   0.507042   0.699093   0.413066      49625
        33     195514      2.09604859 2715.79223633   1.1112e+10   2.3146e+09   3.8438e+11   6.6473e+07   1.3493e+10   3.95090000   0.00336130 12023.840000 4923.197502 1186.95458984      49626 12023.425214 4923.616667 1157.29170711          0          0          0   0.582918  -1.337838  -0.147432   0.064130   2.606839   2.762640   0.670502   7.835024  15.761937 1156.141947  97.506907  78.891672   1.109743   6.334088   0.401226   0.456410   0.959806   0.322666      49626
        73     637977      0.40679771 168.39535522   3.8147e+07   5.7421e+08   7.9013e+10    1189900.0   6.1354e+08   0.01140000   0.00000023 11992.160000 4941.917522  33.56541443      49627 11990.546757 4937.057162  58.02231487          0          0          0   0.430416  -0.969937  -1.157276  -0.035710   0.561494   2.253844   0.021601   9.610351  16.996785  64.146516  73.579236  73.836381   0.577808   7.419836   0.421211   0.888889   0.376379   0.178077      49627
        24     256716      3.36079311  22.00684738   1.0314e+08   5.5446e+08   3.9205e+10          0.0    6.576e+08   0.17120000   0.00000000 18247.521720 4912.754565  10.19226646      49628 18252.123557 4914.105608   9.71817836          1          1          0   0.479763  -1.477336  -0.561382  -0.057385   0.447155   2.108567  -0.151242   4.520360  10.065905   9.855166  45.624165  22.409319   1.000000   4.520360   0.339575   0.028846   0.000000   0.086247      49628
        62     499112      0.61564058 8587.09375000   3.5649e+09   1.7432e+09   2.3511e+11   1.3744e+07   5.3219e+09   1.09330000   0.00041834 18220.641698 4949.714644 2012.71618652      49629 18220.598664 4949.917304 2295.79737711          0          0          0   0.601071  -0.832009  -0.408116   0.152411   4.382611   1.531877   0.520481   8.235318  15.228548 2193.866397 142.846108 119.550787   0.727388   7.121556   0.767314   0.134328   0.810331   0.425546      49629
        62      52169      0.64999384 2083.87329102   1.0603e+09          0.0    8.796e+09    3325400.0   1.0636e+09   0.00000000   0.00000000 18254.721726 4952.714617  62.46662140      49630 18256.645892 4953.800745  69.15917663          1          1          0   0.543014  -1.760555  -0.052018  -0.034134   0.398156   3.062339  -0.112890  14.587840  34.254105  68.860904 124.625308 116.193257   1.589228  14.587840   0.403043   0.065440   0.065812   0.023042      49630
        27      78419      2.74522066 5000.07324219   2.3414e+10   5.1692e+09   9.8579e+11   4.5117e+07   2.8628e+10  14.49520000   0.00523790 18186.801671 4965.554698 2020.09167480      49632 18186.711547 4967.237064 1705.12616415          1          1          0   0.454401  -1.193044  -0.883937  -0.042976   9.033358   2.946088   0.806811   9.075183   5.300571 963.799417 125.202939 112.001027   1.387905   9.075183   0.633571   0.302671   0.215805   0.106777      49632
        42     312517      1.38846862 2515.09667969   3.5953e+09   3.0201e+09   5.2929e+11    5951700.0   6.6214e+09   4.06130000   0.00085822 18099.921601 4985.594806 1613.63562012      49633 18099.293747 4985.809879 1487.69922131          0          0          0   0.505445  -1.366994  -0.510718  -0.016621   9.571709   2.496352   0.276251   2.702017   4.475536 1237.861324  92.782280 117.204202   1.181376   2.772418   0.667420   0.000000   0.000000   0.199843      49633
        42     312518      1.38848650 868.38269043   1.0517e+09   1.4325e+09   1.2968e+10    2003400.0   2.4862e+09   1.46460000   0.00018034 18117.801615 5009.474824 745.03277588      49634 18119.850421 5004.322833 840.07692799          0          0          0   0.579309  -1.414168  -0.112402   0.049946   3.559872   2.926391   0.503483   6.272321  12.042395 722.325188 111.161786 131.196462   0.971276   3.470517   0.788071   0.146067   0.053439   0.130604      49634
        27      92072      2.84855342 4450.80078125   2.7377e+10   3.9621e+09   8.3095e+11   1.9497e+08   3.1534e+10  16.20350000   0.00775150 17990.601517 5014.634946 1897.25256348      49635 17990.740682 5014.945486 2126.69062232          0          0          0   0.619241  -1.426031   0.093484   0.087831   4.071453   2.930554   0.612725   5.932291  12.756125 2049.260276 111.796194  96.736287   1.701663   4.545770   0.658433   0.120482   0.102592   0.311239      49635
        45     357650      1.25585318 1441.37182617    1.985e+09   3.4604e+09   3.0745e+11    7065900.0   5.4524e+09   0.74420000   0.00014784 18036.801552 5037.314937 771.56304932      49637 18043.117335 5040.617573 438.28589908          0          0          0   0.557584  -0.899565  -0.576562   0.099968   1.338001   1.765992   0.868846  18.337108  25.842416 419.794001 122.730923 119.557620   0.512807  19.928273   0.830520   0.699422   0.754470   0.624930      49637
        82     756589      0.22590554  53.65034866    3724900.0   2.4415e+08   2.7469e+10          0.0   2.4787e+08   0.00000000   0.00000000 2048.233052 4964.110177  11.50898743      49642 2064.580093 4978.963020  26.42103083          0          0          0   0.504370  -1.157910  -0.660939   0.011376   0.605480   2.600414   0.720150   7.452541  13.335970  29.135417  41.136191  35.372315   0.500525   6.116855   0.422265   0.484848   0.351538   0.184024      49642
        24     126959      3.21176243 586.54956055   2.6167e+09   4.9111e+09    2.059e+11    2283700.0   7.5301e+09   7.45180000   0.00027526 2378.593722 4928.830587 333.32330322      49645 2379.927636 4929.621777 324.70755550          0          1          0   0.662571  -1.223121   0.167350   0.158932   1.484369   2.368719   0.813276   6.751399  16.063205 327.877737  54.441673  48.846626   0.339461   3.515216   0.783182   0.290698   0.114422   0.330641      49645
        27     209040      2.67591000 146.11254883   6.1527e+08    8.254e+08   1.2207e+11    1625500.0   1.4423e+09   0.59470000   0.00008841 2348.833663 4937.950563  66.62723541      49646 2349.837928 4937.126890  65.25198511          0          0          0   0.427509  -0.764526  -1.314012  -0.010035   1.229622   1.613223   0.510123   6.269307   9.779416  65.583086  43.761813  30.179037   0.129613   6.109696   0.326310   0.548387   0.598685   0.756720      49646
        49     403727      1.03192878 5158.29296875   7.1209e+09   3.1123e+09   3.4863e+11   4.0835e+07   1.0274e+10   1.94780000   0.00147020 20324.124069 4949.832363 1415.71118164      49649 20324.096423 4950.313086 1382.83925356          1          0          0   0.735017  -1.155840   0.479333   0.240005   2.953292   1.177447   1.206032  11.432663  17.004084 1153.476274 134.672764 113.461977   1.069459  14.638556   0.365850   0.000000   0.000000   0.273859      49649
        67     462003      0.51349777 660.73193359   2.5287e+08   3.3839e+08   4.2514e+10    1334400.0    5.926e+08   0.02710000   0.00000381 20384.004157 4979.472341  66.50464630      49650 20384.196761 4979.757569  88.35951558          0          0          0   0.576166  -1.401823  -0.136516   0.048551   0.471482   3.306947   0.824105  11.130066  24.961749  89.815033  82.583660  66.586172   0.506659   6.950125   0.619260   0.581633   0.430757   0.195788      49650
        18      55876      4.64637518 112.79977417   1.0672e+09   1.5632e+09   1.4336e+11    1840400.0   2.6323e+09   3.20740000   0.00021158 22656.448536 4923.069001  15.01727200      49651 22657.358048 4924.170290  11.37524392          0          0          0   0.470617  -0.992651  -0.942540   0.000932   0.791233   1.684166   0.424101   2.894232   5.003271  11.721053  30.125185  28.240945   0.174801   2.829238   0.398614   1.000000   0.332286   0.315374      49651
        30     405051      2.30231476  28.79719353    9.232e+07   5.0506e+08    6.034e+10    1903300.0   5.9928e+08   0.20090000   0.00000859 22658.248540 4939.749036  22.43480110      49652 22658.691953 4938.855775  21.26476485          0          0          0   0.440042  -1.442078  -0.782432  -0.091807   0.881547   2.285887   0.237327   3.579777   7.219316  21.777831  19.376434  20.497390   0.468289   3.139494   0.563932   0.000000   0.000000   0.084587      49652
