snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        38     119064      1.65682602 6784.52001953   1.5238e+10    5.205e+09   4.3557e+10   1.1941e+08   2.0562e+10  24.01700000   0.01304800 21619.646279 5056.750845 7336.25781250      49504 21620.402938 5054.175616 8069.79628922          0          0          0   0.535207  -1.635221  -0.177518  -0.024441  11.881907   2.313506   0.070582   6.759865  12.989208 7448.520513  79.348122 205.606416   0.842946   3.725912   1.137297   0.000000   0.000000   0.088111      49504
        28     128916      2.61467719 2331.17309570   9.9611e+09   1.0612e+10   4.9356e+11    3422000.0   2.0577e+10  14.97170000   0.00096889 21748.046534 5073.910697 2506.56347656      49505 21741.988983 5057.582664 3766.50700574          0          0          0   0.535720  -1.703469  -0.127682  -0.033419   3.675822   3.101566   0.357511  17.566145  18.643560 2653.624505 302.308869 246.290357   7.693040  57.016967   0.962378   0.000000   0.000000   0.073498      49505
        31     165232      2.22573853 2484.95190430   7.3326e+09    1.184e+10   5.6547e+11   1.9978e+07   1.9193e+10  14.19720000   0.00231930 21278.965635 5100.431401 2566.14477539      49506 21276.687649 5097.224546 2471.28341418          0          0          0   0.499552  -1.770187  -0.260478  -0.078499   3.127063   3.090188   0.241227  11.708423  21.505669 2340.225294 102.837347 142.462227   1.758187  10.718120   0.730565   0.011299   0.000000   0.061311      49506
        37     174982      1.74528635 8690.02539062   4.1685e+10   3.2601e+07   1.4544e+12   3.1288e+08    4.203e+10   0.00000000   0.00009495 21309.085690 5133.431424 11654.70703125      49507 21308.671912 5135.385856 11983.21917969          0          0          0   0.523071  -1.795643  -0.126418  -0.058754   9.001323   2.975390   0.033244   7.188595  13.991925 10862.693315 182.733587 213.693546   1.432171   8.036900   0.476958   0.000000   0.000000   0.006495      49507
        65       7362      0.56591803 2044.23413086   1.2934e+09          0.0   3.2068e+10    2038400.0   1.2955e+09   0.00000000   0.00000000 21197.365488 5172.311647 1456.89880371      49508 21201.223700 5176.059780 1619.28288580          0          0          0   0.746399  -0.697496   0.218041   0.314983   0.593027   3.971398   0.689993  72.246730 120.744525 3251.668738 209.523194 179.945263   2.063308  26.052617   0.852502   0.165860   0.080133   0.137589      49508
        27      50149      2.75346398 7422.39404297   2.9752e+10   9.0717e+09   1.5679e+12   8.4098e+07   3.8908e+10  28.03760000   0.01172300 21775.646589 5271.551052 8032.77050781      49513 21770.067190 5264.174197 10101.14145508          0          0          0   0.481225  -1.668160  -0.421900  -0.082461  10.567307   2.770608   0.268376   7.850122  12.728157 7381.002376 177.094470 215.897235   1.510956   3.318836   0.812579   0.000000   0.000000   0.226850      49513
        65       7750      0.56596029 917.92797852   5.4732e+08          0.0   6.1826e+08          0.0   5.4732e+08   0.00000000   0.00000000 21696.926431 5313.071242 714.22082520      49519 21696.746701 5311.899728 1006.01671052          0          0          0   0.461921  -1.665635  -0.519205  -0.101221   4.526282   2.468939   0.045554   4.772256   8.110727 907.930663  47.770755  62.938992   1.630181   4.981461   0.586951   0.000000   0.000000   0.028312      49519
        65     475004      0.56316268 1042.49121094   3.0768e+08   6.2843e+08   4.1025e+10    2098200.0   9.3821e+08   0.13940000   0.00002323 22255.047607 5362.630556 685.39807129      49523 22251.012293 5368.949012 942.65929946          0          0          0   0.603782  -1.616757   0.149133   0.046015   0.907214   3.706494   0.454959  21.106833  40.939775 1049.445616 162.373715 148.604582   1.324388  14.122563   0.329921   0.184375   0.148169   0.080172      49523
        65       7471      0.56595892 6857.28515625    1.235e+09   4.6411e+08   2.2411e+09          0.0   1.6991e+09   1.09590000   0.00000000 21654.926348 5369.111407 4618.51269531      49527 21636.574117 5359.405213 6641.73631932          1          0          0   0.894125  -0.808455   1.026177   0.445808   0.623807   1.205155   0.630656 115.426534 329.576596 17719.216559 397.902462 257.017016   1.577480 202.915362   0.928693   0.000000   0.000000   0.124069      49527
        62     349648      0.64046383 1060.55285645   3.9548e+08   1.2984e+09   1.4115e+11    1554200.0   1.6955e+09   0.18520000   0.00001603 22360.647844 5415.070511 757.75909424      49535 22348.417670 5424.229781 1274.31503319          0          0          0   0.647083  -0.869984  -0.154042   0.192684   0.835907   2.458606   0.506102  30.723185  56.423923 1507.173466 197.219429 157.752855   2.286628  15.965894   0.295929   0.490880   0.699645   0.487923      49535
        29     112539      2.36534548 6624.39355469   2.4316e+10   5.0797e+09    9.522e+11   8.3849e+07   2.9479e+10  27.29090000   0.09098500 21631.526302 5461.511614 7382.72900391      49540 21623.933579 5454.522818 10529.52103154          1          1          0   0.657843  -1.934117   0.636665   0.055422   5.281426   3.377070   0.350553  50.893666  29.253259 8739.883448 271.964753 235.375595   2.238156  50.893666   0.909938   0.000000   0.000000   0.081826      49540
        55     428496      0.83346796 13303.98339844   9.3582e+09   5.4477e+09   3.4063e+11   1.6578e+07   1.4822e+10   3.90580000   0.00140990 22230.447552 5479.270827 11784.48046875      49541 22226.592986 5483.998519 13057.77428777          0          0          0   0.451894  -1.519317  -0.670239  -0.090810   4.892118   2.382437   0.264763  16.716063  30.169722 12421.430462 252.030526 303.446244   0.839344  13.754848   0.463760   0.051962   0.413516   0.141407      49541
        65       7403      0.56596941 20533.81640625   2.0281e+09   1.2477e+09   4.0921e+09          0.0   3.2757e+09   9.40530000   0.00000000 21724.646487 5471.591509 13467.04296875      49542 21723.156194 5470.164105 16115.91696492          1          1          0   0.564243  -1.579637  -0.072311   0.012031  21.080431   2.237408   0.028767  22.780573  10.275080 15177.558220  99.990991  82.025582  28.626446 973.788644   1.511396   0.000000   0.000000   0.110163      49542
        65       7518      0.56597155 1851.39282227   1.0626e+08   1.6918e+09   2.2105e+09          0.0    1.798e+09   1.34120000   0.00000000 21584.966211 5476.151703 1103.35485840      49543 21574.335339 5474.221585 2294.04459244          1          1          0   0.639356  -1.502519   0.246059   0.097112   1.396194   3.036764   0.628113  18.480942  54.261619 2293.801343 172.467237 112.004330   1.543258  18.480942   0.969253   0.010076   0.016317   0.263503      49543
        65       7506      0.56597716 2601.23022461   1.9194e+08   1.7964e+09   2.3383e+09          0.0   1.9884e+09   1.38510000   0.00000000 21570.686184 5529.791822 1569.79467773      49547 21556.004205 5533.531492 3086.69495044          0          0          0   0.657942  -1.446753   0.299411   0.123263   1.186229   1.210817   1.321031  34.892793  69.728633 3350.054351 198.514707 135.683917   1.756803 101.898493   0.651286   0.008658   0.010376   0.313397      49547
        65       7373      0.56598055 16444.95117188   3.3393e+09   6.4962e+08    5.595e+09          0.0    3.989e+09   2.87420000   0.00000000 21838.166717 5585.831573 11180.80078125      49560 21850.024484 5595.476951 14865.19398908          1          1          0   0.566513  -1.377717  -0.201002   0.042345   0.608165   0.596280 -19.908225 127.265500  25.512184 13107.012432 338.481990 283.862667   1.000000 127.265500   0.759130   0.000000   0.000000   0.129153      49560
        65       7283      0.56613094 9522.83496094   3.6028e+09   3.7435e+09   1.4231e+11   1.3661e+07     7.36e+09   0.74220000   0.00012350 21621.206282 5693.112057 6700.58593750      49568 21611.112172 5694.257450 9764.42181794          1          1          0   0.708386  -0.859310   0.142012   0.254858   4.531813   3.630274   0.421855  76.386053  68.257842 9640.507149 326.210665 281.447931   2.882625  76.386053   0.945792   0.044931   0.142503   0.103181      49568
        65       7332      0.56597143 7661.64453125   5.1435e+09          0.0    1.849e+10    2.719e+07   5.1707e+09   0.00000000   0.00000000 21977.967007 5755.751708 5763.68066406      49571 21979.677870 5756.886398 6849.96761385          1          0          0   0.522879  -1.816822  -0.112689  -0.061888   4.601202   2.989461  -0.003170   9.036539  18.173807 5960.341399 261.507664 233.927798   1.656569   9.683127   0.188659   0.017680   0.006200   0.051179      49571
        65       7600      0.56597161 1014.66003418   8.3126e+08          0.0   9.3748e+08          0.0   8.3126e+08   0.00000000   0.00000000 21843.446727 5816.831997 782.29785156      49573 21843.748879 5817.027967 887.64130488          0          0          0   0.443826  -1.575041  -0.671557  -0.106543   4.828983   2.293787   0.027330   4.122727   7.556910 814.684614  62.763932  76.997786   0.851740   3.555915   0.413943   0.000000   0.000000   0.089034      49573
        65     475003      0.56314278 11064.09960938   2.4793e+09   4.9885e+09   2.1763e+11    2792600.0   7.4705e+09   2.97390000   0.00017980 21604.646250 5833.752331 7130.64160156      49574 21593.874921 5837.287058 7744.88041659          1          1          0   0.643109  -1.920727   0.554451   0.042697   2.254843   3.402992   0.467947  35.838399  55.391959 7141.012825 408.526916 332.275751   2.298864  35.838399   0.764589   0.049837   0.111152   0.077841      49574
        24      72324      3.19741511 1735.91430664   1.0978e+10   1.7219e+09   5.1752e+11   4.1355e+07   1.2742e+10   7.13260000   0.02602600 21420.445897 5976.912806 1770.02929688      49579 21421.842417 5976.333124 1836.29546894          1          0          0   0.486993  -1.626458  -0.422251  -0.070955   6.080063   2.578641   0.085072   4.113064   7.798440 1645.181600 144.442547 128.533663   1.257114   4.780725   0.240535   0.000000   0.000000   0.027561      49579
        20       4853      4.06549263 1835.41540527   1.4074e+10   5.9785e+09   2.9314e+11    4.141e+07   2.0094e+10  41.49890000   0.00992760 22394.847922 5980.511583 2078.93139648      49580 22399.445935 5978.390044 2336.84938889          0          0          0   0.596165  -1.572095   0.080481   0.044683   5.392393   2.331964   0.062040  12.491823  15.404568 1999.750730 171.892106 113.536902   0.699381   4.481387   0.713203   0.000000   0.000000   0.061917      49580
        62      52184      0.64999431 4627.72949219   1.1825e+09    5.105e+08   2.1258e+09          0.0    1.693e+09   0.88810000   0.00000000 22350.327821 6039.911754 3404.41235352      49581 22350.636337 6038.078964 4208.36260746          0          0          0   0.495153  -1.585410  -0.410303  -0.057171  10.238374   2.300033   0.069611   6.710286   9.681552 3832.905432  87.702616 118.949876   0.890566   2.776934   0.672620   0.000000   0.000000   0.070131      49581
        68     480589      0.50634962 14337.27343750   4.5806e+09   3.7749e+09   4.0208e+11   1.7659e+07   8.3732e+09   1.45480000   0.00038703 21757.766553 6198.072780 10021.21289062      49594 21757.319962 6200.319205 10353.96016977          1          0          0   0.593687  -2.139763   0.461606  -0.036677   3.382050   3.555983   0.099278  21.321679  40.065062 9757.587860 242.575663 329.534085   1.915079  19.839047   0.439315   0.088372   0.279470   0.007863      49594
        36     234136      1.79859304 2900.55859375   9.1225e+09   4.0456e+09   4.3938e+11   4.9908e+07   1.3218e+10   4.02060000   0.00478940 21815.006669 6167.952659 3418.81542969      49595 21815.373492 6167.492975 3464.66976176          0          0          0   0.546711  -1.871306   0.043036  -0.045867   4.775827   3.260469   0.076167   9.197155  18.581317 3370.679874  80.251052 151.599582   1.383874   9.039572   0.374526   0.000000   0.000000   0.007630      49595
        59     385612      0.72736156 17137.59570312    1.132e+10   1.2825e+09   6.3245e+11   6.8507e+07   1.2671e+10   1.14700000   0.00109450 21958.646966 6191.112525 15201.69042969      49600 21959.746775 6193.986577 15791.73782643          0          0          0   0.521367  -1.711331  -0.193280  -0.048721   9.492178   2.765402   0.050188   8.393497  15.974980 13893.712377 350.395849 359.991576   1.524460   7.395604   0.446106   0.000000   0.000000   0.065381      49600
        65     564001      0.56940895 3645.55395508   1.2351e+09   9.0426e+08   1.3903e+11    3685500.0    2.143e+09   0.28190000   0.00012500 22069.407201 6193.992394 2556.23413086      49601 22068.870014 6193.056112 2628.02332462          0          0          0   0.518208  -1.649608  -0.251694  -0.043270   3.393388   2.798243   0.050837  10.253640  19.605558 2474.521209 146.874510 156.991219   1.269130  10.777277   0.508612   0.000000   0.000000   0.033753      49601
        62      52222      0.64999133 752.50018311   5.3786e+08          0.0   3.5298e+09          0.0   5.3786e+08   0.00000000   0.00000000 22573.408338 6214.991795 606.12365723      49605 22584.322805 6204.645218 970.30553380          1          0          0   0.543030  -0.929856  -0.627612   0.081350   0.711663   2.153500   0.158337  35.232711  77.239960 1151.211115 166.169643 152.843990   1.736204  33.535533   0.591926   0.640320   0.642356   0.349819      49605
        41     326847      1.47730029 3048.66870117   6.2082e+09      4.4e+09   3.7305e+11   2.0376e+07   1.0629e+10   2.85250000   0.00178950 21929.006904 6292.032737 3272.84277344      49608 21928.493761 6291.440553 3219.48125466          1          0          0   0.568630  -1.880851   0.158149  -0.025494   3.334396   3.314457   0.131455   9.411850  17.935107 3032.828639 148.551262 154.807245   1.710271   9.808913   0.626131   0.000000   0.000000   0.011283      49608
        59     385613      0.72735476 3298.83129883   2.0789e+09   2.2341e+09    3.536e+10    4352500.0   4.3174e+09   0.97590000   0.00014648 21782.366603 6301.992929 2848.39575195      49609 21781.581621 6303.099528 2957.06474002          0          0          0   0.542979  -1.853887   0.012489  -0.047141   2.855072   3.052503   0.177625  10.235754  20.208538 2840.389898 155.652219 160.186878   1.278801   7.602634   0.241332   0.000000   0.000000   0.055577      49609
        65       7478      0.56594068 4576.59277344   1.5302e+09          0.0   1.8322e+09          0.0   1.5302e+09   0.00000000   0.00000000 21988.167028 6315.912708 3574.58886719      49610 21988.090334 6315.424486 3686.30368348          0          0          0   0.443112  -1.495206  -0.730416  -0.096152  12.193494   2.226607   0.027836   3.929770   7.521654 3530.132824 126.997946  71.435902   0.703738   2.719948   0.951175   0.000000   0.000000   0.118771      49610
        62      52106      0.65021479 9471.68359375    4.333e+09   7.9416e+08   1.1719e+11   1.8339e+07   5.1455e+09   0.22980000   0.00046133 21634.406308 6323.833138 7482.45458984      49611 21635.555218 6324.780789 8123.44798340          1          1          0   0.449752  -1.698211  -0.556870  -0.117797   6.297228   2.961085   0.032880 116.604737  14.477761 6458.509371 255.161360 281.617309   1.412791 116.604737   1.391307   0.000000   0.000000   0.050866      49611
        29     479468      2.45023942  16.67466736   3.9084e+07   3.6746e+08   2.2802e+10          0.0   4.0654e+08   0.13570000   0.00000000 19210.762645 4905.193581  14.49689198      49613 19209.895849 4904.309656  20.41643572          1          1          0   0.350212  -1.336658  -1.300145  -0.166085   0.533666   2.008221  -0.123324   8.445111   9.599081  25.873906  28.066436  28.320109   1.000000   8.445111   0.843892   0.666667   0.000000   0.105922      49613
        30     311209      2.34906769 251.36682129   8.5339e+08   1.2013e+09   1.3193e+11    2230800.0    2.057e+09   1.01420000   0.00022763 9011.719812 4908.916818 258.35925293      49620 9011.820983 4908.694379 222.03597795          0          0          0   0.483272  -1.653422  -0.421981  -0.078386   1.657240   2.736772   0.130153   6.416317  12.365763 238.311502  36.687860  51.696587   0.915979   5.797715   0.650428   0.000000   0.000000   0.081002      49620
        27     140218      2.83701468 453.46029663   1.2875e+09   1.9316e+09   3.6851e+11    2033900.0   3.2211e+09   1.27380000   0.00017192 9034.039816 4941.556865 433.80737305      49621 9035.431276 4942.760789 338.05525444          0          0          0   0.518957  -1.688044  -0.221348  -0.047871   2.011132   2.724093   0.075837   7.464829  11.780083 325.679485  83.231543  54.599077   1.555935   5.527791   0.611540   0.000000   0.000000   0.078562      49621
        22      55478      3.84737611 908.59313965   3.5983e+09   6.9491e+09   4.3626e+11    3747500.0   1.0551e+10  13.43760000   0.00102220 17810.961384 4915.034962 843.09826660      49623 17810.131936 4916.316065 727.32471814          0          0          0   0.527419  -1.830112  -0.081008  -0.059241   2.430189   3.038282   0.186850   6.308073  13.882275 740.313088  52.130687  68.364370   1.187866   5.662094   0.482676   0.000000   0.000000   0.095170      49623
        31     172435      2.22626281  60.01752090   2.7195e+08   4.9759e+08   5.8654e+10    1344100.0   7.7088e+08   0.19780000   0.00003054 17844.081408 4914.194932  64.24538422      49625 17843.651810 4913.347209  52.56077298          0          0          0   0.551400  -1.754276  -0.014856  -0.024958   0.592457   2.934302  -0.104301   9.684654  19.956138  74.256191  24.602823  40.329629   0.879519   7.868785   0.331082   0.012658   0.000000   0.074870      49625
        33     195514      2.09604859 2715.79223633   1.1112e+10   2.3146e+09   3.8438e+11   6.6473e+07   1.3493e+10   3.95090000   0.00336130 12023.840000 4923.197502 3218.81811523      49626 12023.425214 4923.616667 3168.58252026          0          0          0   0.505447  -1.680428  -0.293501  -0.060187   6.690411   2.641647   0.049690   4.904469   9.673982 3017.060760  98.536021  78.593627   1.384443   5.145471   0.184274   0.000000   0.000000   0.100721      49626
        73     637977      0.40679771 168.39535522   3.8147e+07   5.7421e+08   7.9013e+10    1189900.0   6.1354e+08   0.01140000   0.00000023 11992.160000 4941.917522  97.69067383      49627 11990.546757 4937.057162  99.33949516          1          0          0   0.542809  -1.454898  -0.264854   0.008150   0.353709   2.790109   0.230779  12.568452  46.069744 163.051231  72.000363  72.392216   1.000696  20.312833   0.388490   0.137931   0.292028   0.417933      49627
        24     256716      3.36079311  22.00684738   1.0314e+08   5.5446e+08   3.9205e+10          0.0    6.576e+08   0.17120000   0.00000000 18247.521720 4912.754565  20.55810547      49628 18252.123557 4914.105608  25.07939987          1          0          0   0.609099  -1.512005   0.102859   0.065839   0.301316   3.008907  -0.224361   7.685987  25.376075  40.194098  43.890702  22.839432   0.893673   9.627652   0.350803   0.600000   0.000000   0.026249      49628
        62     499112      0.61564058 8587.09375000   3.5649e+09   1.7432e+09   2.3511e+11   1.3744e+07   5.3219e+09   1.09330000   0.00041834 18220.641698 4949.714644 6534.16113281      49629 18220.598664 4949.917304 6748.98483418          0          0          0   0.549327  -1.834554   0.030513  -0.038170   4.435334   3.131522   0.187425   9.639502  24.065213 6711.681225 144.383048 119.982114   1.365504  11.825496   0.757523   0.000000   0.000000   0.039853      49629
        62      52169      0.64999384 2083.87329102   1.0603e+09          0.0    8.796e+09    3325400.0   1.0636e+09   0.00000000   0.00000000 18254.721726 4952.714617 1650.16088867      49630 18256.645892 4953.800745 1665.04872284          0          0          0   0.517594  -1.828220  -0.130952  -0.068704   2.185835   2.985467   0.322941  11.825940  23.580632 1637.286834 119.613143 119.796175   1.380160  12.677718   1.060824   0.001005   0.000000   0.043606      49630
        27      78419      2.74522066 5000.07324219   2.3414e+10   5.1692e+09   9.8579e+11   4.5117e+07   2.8628e+10  14.49520000   0.00523790 18186.801671 4965.554698 5611.91308594      49632 18186.711547 4967.237064 4927.13115642          1          0          0   0.462991  -1.563081  -0.584977  -0.085907   9.602738   2.572694   0.128007   4.991028   8.426404 4450.712299 125.738862 109.015153   1.527997   5.908494   0.391776   0.000000   0.000000   0.030212      49632
        42     312517      1.38846862 2515.09667969   3.5953e+09   3.0201e+09   5.2929e+11    5951700.0   6.6214e+09   4.06130000   0.00085822 18099.921601 4985.594806 2539.79174805      49633 18099.293747 4985.809879 2222.55492162          0          0          0   0.539775  -1.649514  -0.144999  -0.021905   4.964894   2.731450   0.120786   5.622542  10.336093 2053.382045  92.231673 116.830965   1.297017   3.482651   0.353926   0.000000   0.000000   0.101390      49633
        42     312518      1.38848650 868.38269043   1.0517e+09   1.4325e+09   1.2968e+10    2003400.0   2.4862e+09   1.46460000   0.00018034 18117.801615 5009.474824 834.84027100      49634 18119.850421 5004.322833 1063.29451065          0          0          0   0.593752  -1.657769   0.127905   0.030384   2.491236   2.682945   0.275524  11.812917  20.641984 989.512640 111.855886 130.299952   1.265152   5.506036   0.666636   0.007663   0.000000   0.111787      49634
        27      92072      2.84855342 4450.80078125   2.7377e+10   3.9621e+09   8.3095e+11   1.9497e+08   3.1534e+10  16.20350000   0.00775150 17990.601517 5014.634946 5392.63037109      49635 17990.740682 5014.945486 5500.92899824          0          0          0   0.477875  -1.677523  -0.431996  -0.087080   9.348084   2.563228   0.044887   4.817772   9.264083 5180.993716 110.628437  95.822568   1.172817   5.121241   0.429057   0.000000   0.000000   0.061674      49635
        45     357650      1.25585318 1441.37182617    1.985e+09   3.4604e+09   3.0745e+11    7065900.0   5.4524e+09   0.74420000   0.00014784 18036.801552 5037.314937 1478.94616699      49637 18043.117335 5040.617573 1151.73839022          0          0          0   0.533248  -1.760029  -0.100724  -0.043729   1.529386   3.342970   0.390895  18.240898  36.290351 1184.167922 118.397210 116.197763   1.776729  19.080171   0.679185   0.016529   0.077257   0.230264      49637
        82     756589      0.22590554  53.65034866    3724900.0   2.4415e+08   2.7469e+10          0.0   2.4787e+08   0.00000000   0.00000000 2048.233052 4964.110177  24.43435478      49642 2064.580093 4978.963020  52.32261416          0          0          0   0.487146  -1.246517  -0.684791  -0.017991   0.722173   2.220722   0.755532   9.711664  17.134233  64.966549  41.517315  35.919227   0.434920  12.752266   0.206355   0.128205   0.000000   0.049043      49642
        24     126959      3.21176243 586.54956055   2.6167e+09   4.9111e+09    2.059e+11    2283700.0   7.5301e+09   7.45180000   0.00027526 2378.593722 4928.830587 557.29089355      49645 2379.927636 4929.621777 508.85184117          0          0          0   0.455714  -1.570442  -0.615900  -0.094135   2.112745   2.575641   0.271698   7.283019  14.464201 526.700943  54.939087  48.574692   0.729145   6.897288   0.353420   0.000000   0.000000   0.163582      49645
        27     209040      2.67591000 146.11254883   6.1527e+08    8.254e+08   1.2207e+11    1625500.0   1.4423e+09   0.59470000   0.00008841 2348.833663 4937.950563 151.66950989      49646 2349.837928 4937.126890 129.48313954          0          0          0   0.495708  -1.560335  -0.424933  -0.053136   1.120079   2.533471   0.092575   6.708363  13.828114 147.387792  42.639866  32.327789   0.739258   6.134403   0.407014   0.003546   0.000000   0.066163      49646
        49     403727      1.03192878 5158.29296875   7.1209e+09   3.1123e+09   3.4863e+11   4.0835e+07   1.0274e+10   1.94780000   0.00147020 20324.124069 4949.832363 5464.17187500      49649 20324.096423 4950.313086 5230.21855228          0          0          0   0.561132  -1.774206   0.047129  -0.018094   4.473263   3.184109   0.088486   9.634614  22.492868 5166.342156 134.056150 112.287807   1.367109  10.162693   0.201719   0.000000   0.000000   0.079078      49649
        67     462003      0.51349777 660.73193359   2.5287e+08   3.3839e+08   4.2514e+10    1334400.0    5.926e+08   0.02710000   0.00000381 20384.004157 4979.472341 450.34835815      49650 20384.196761 4979.757569 407.55714882          0          0          0   0.556372  -1.808848   0.047574  -0.027621   1.070936   3.074288   0.179792   9.732936  22.392379 442.210240  86.153585  68.682146   1.143386   9.147497   0.556917   0.005727   0.000000   0.045710      49650
        18      55876      4.64637518 112.79977417   1.0672e+09   1.5632e+09   1.4336e+11    1840400.0   2.6323e+09   3.20740000   0.00021158 22656.448536 4923.069001 152.10932922      49651 22657.358048 4924.170290 133.79813415          0          0          0   0.440468  -1.608473  -0.665009  -0.114514   1.744087   2.345136   0.040138   4.455501   8.287470 143.061765  28.136435  28.073717   0.668711   4.080256   0.381158   0.000000   0.000000   0.024201      49651
        30     405051      2.30231476  28.79719353    9.232e+07   5.0506e+08    6.034e+10    1903300.0   5.9928e+08   0.20090000   0.00000859 22658.248540 4939.749036  28.34529877      49652 22658.691953 4938.855775  19.44489404          1          1          0   0.591788  -2.031938   0.377484  -0.023569   0.298653   3.735907  -0.168563   8.782374  26.652214  41.174154  20.880272  21.952607   3.187030   8.782374   0.684830   0.012821   0.000000   0.214116      49652
