snapnum subfindid redshift total_quant_match mstar mgas msub mbh mbar sfr bhar x_pix y_pix total_quant photutils_label photutils_xcen photutils_ycen segment_flux sm_flag sm_flag_sersic sm_flag_catastrophic sm_gini sm_m20 sm_bulge sm_merger sm_sn_per_pixel sm_c sm_a sm_rhalf_e sm_rpetro_e sm_flux_e sm_xc_cen sm_yc_cen sm_sersic_n sm_sersic_rhalf sm_shape_asym sm_m sm_i sm_d sm_label
        33     194450      2.07353711 288.86889648   9.7389e+08   1.7658e+09     1.22e+11    2142200.0   2.7418e+09   0.74660000   0.00010418 10471.999975 5359.277772 115.69073486      50297 10472.115979 5357.984818  99.36493528          0          0          0   0.461382  -1.069359  -0.935093  -0.018873   1.019744   2.208046   0.271601   7.518020  13.512365 102.214550  49.019492  55.430345   0.422587   6.813790   0.606186   0.538462   0.949138   0.383559      50297
         9        374      7.42569637 173.46817017   7.6146e+08   4.6028e+09   2.3803e+11    2148500.0   5.3664e+09  11.54400000   0.00015536 10484.239975 5382.557797 141.80796814      50298 10483.663440 5382.486248 110.27673799          0          0          0   0.436482  -1.346543  -0.866259  -0.082052   1.612111   2.187882   0.261780   4.681404   8.785395 112.421885  26.797274  45.032518   0.427609   4.045009   0.601469   0.008850   0.000000   0.124602      50298
        52     493110      0.96689337 503.02392578   4.9682e+08   1.1698e+09   1.4098e+11    1748800.0   1.6684e+09   0.25580000   0.00004636 2901.554691 5359.032123 340.21673584      50299 2902.990996 5359.637628 283.98891056          0          0          0   0.597289  -2.098946   0.451149  -0.027438   1.104019   3.905628   0.303730   8.627796  18.309518 293.732959  83.918602  74.765903   2.536282   6.775990   0.696278   0.167286   0.123852   0.069383      50299
        17       4929      5.01793051 2056.28808594   1.4357e+10   5.3484e+09    7.541e+11   1.5781e+07   1.9722e+10  65.54230000   0.01712300 2530.034013 5360.831642 2624.61474609      50303 2530.309986 5360.891991 2343.86756928          0          0          0   0.430752  -1.457748  -0.817558  -0.103182  10.829344   2.302927   0.122144   3.251870   6.176816 2300.610721  56.387722  51.931251   0.605818   3.029935   0.792713   0.000000   0.000000   0.058799      50303
        24      96493      3.21103191  31.94903564   1.5196e+08   8.1185e+08   3.7471e+10    1928500.0   9.6574e+08   0.36210000   0.00004047 18068.841577 5350.395337  25.77687263      50305 18072.403151 5352.377675  21.24151428          0          0          0   0.485357  -1.669848  -0.400278  -0.078606   0.606404   2.680693  -0.012091   6.831981   8.725596  25.528528  32.127882  32.621665   0.823295   3.334103   1.059805   0.034965   0.000000   0.045162      50305
        29     266402      2.40157151 140.37147522   4.3403e+08   1.5832e+09   1.1771e+11    1649100.0   2.0189e+09   0.87230000   0.00007278 18011.961533 5368.635409  77.83752441      50307 18022.686424 5362.881090 100.24168999          0          0          0   0.668262  -1.741077   0.554465   0.092570   0.693259   2.429155   0.462972   6.959842  18.634810 106.160861  63.202455  44.364231   1.078127   7.605508   0.889107   0.248447   0.271134   0.212880      50307
        29     266402      2.40157151 140.37147522   4.3403e+08   1.5832e+09   1.1771e+11    1649100.0   2.0189e+09   0.87230000   0.00007278 18011.961533 5368.635409  77.83752441      50308 18008.346676 5368.251795  81.33254813          0          0          0   0.484997  -1.508096  -0.514153  -0.056478   1.161412   2.306770   0.266632   5.323940  10.165448  80.557524  58.987542  40.144272   0.645700   4.950738   0.938190   0.007407   0.000000   0.139032      50308
        33     194451      2.07386947 424.52774048    1.006e+09   1.8542e+09   1.8547e+10    1600600.0   2.8618e+09   1.96600000   0.00009001 10325.719967 5360.837741 346.59173584      50309 10326.039078 5361.277045 188.20070913          0          0          0   0.550034  -1.233322  -0.382639   0.046102   1.620595   2.634583   0.459820   5.190940  11.747234 191.801587  36.969885  43.603013   0.586017   4.635528   0.479745   0.049180   0.000000   0.325668      50309
        22      51831      3.67267990 1524.49658203   7.3972e+09   1.2596e+10   4.7559e+11    2777100.0   1.9996e+10  23.92560000   0.00038397 8353.999659 5377.877023 1204.75988770      50311 8355.056200 5379.947584 1050.89360599          0          0          0   0.502397  -0.948649  -0.815722   0.038510   1.899493   2.131352   0.591713  11.965386  21.722154 1071.868042  83.639934  87.487017   0.524560  10.377723   0.554455   0.231293   0.495997   0.589064      50311
        58     189007      0.75791162 310.59988403   2.5692e+08   1.2706e+08   2.0139e+10          0.0   3.8398e+08   0.00580000   0.00000000 8354.959659 5388.677035 157.13975525      50312 8336.436352 5382.123894 227.15575846          0          1          0   0.476870  -1.213181  -0.758758  -0.023531   1.866257   2.604392   0.514588   6.174711  11.721343 229.045331  29.273561  49.799052   0.559186   5.837829   0.987789   0.340000   0.281557   0.238410      50312
        33     272824      2.07723641 578.04528809   1.5076e+09   5.8826e+09   2.8948e+11    3276900.0   7.3935e+09   3.81270000   0.00015007 9301.279862 5381.957448 439.85211182      50314 9300.880582 5381.976670 382.91853831          0          0          0   0.595657  -1.561694   0.070754   0.045625   1.468850   3.735226   0.421783   8.382464  20.050873 396.419712  71.312237  64.830476   1.311516   6.604737   0.456505   0.042813   0.092567   0.204924      50314
        32     125506      2.12102509 5681.53906250   2.3479e+10   3.6484e+09   1.1033e+12   1.4728e+08   2.7274e+10  11.07680000   0.01351000 18480.921920 5395.155035 2231.46582031      50316 18480.594063 5395.194614 2217.10288233          0          0          0   0.573896  -1.610781  -0.002943   0.017259   3.517469   3.638198   0.409005   6.616745  14.594886 2123.597738 105.450034 113.355348   1.648634   5.684017   0.392128   0.044693   0.037354   0.162682      50316
        29     202515      2.45028377 337.03955078   1.1477e+09   3.6302e+09   2.8752e+11    2695500.0   4.7806e+09   1.35370000   0.00004100 18437.361882 5442.675138 207.86645508      50317 18434.576612 5444.224589 154.68022299          0          0          0   0.566240  -1.286350  -0.265673   0.054775   0.411862   2.501009   0.238598  22.401621  50.207659 228.815740  67.907446 112.316556   0.534276  21.725542   0.985012   0.665254   0.775901   0.389207      50317
        42     326128      1.38551974 1151.95727539   2.7388e+09   2.3483e+09   3.3396e+11   1.1944e+07    5.099e+09   0.75290000   0.00088621 4323.796812 5395.273855 460.56445312      50320 4323.791466 5396.312599 285.50028484          0          0          0   0.665072  -1.290977   0.226754   0.151975   0.606461   1.471387   0.702367  15.876203  34.272008 303.742375 100.746390 108.320053   3.277957   7.308926   0.730465   0.608219   0.359068   0.287917      50320
        32     401808      2.15438247 154.95741272   6.8301e+08   1.2449e+09   8.2357e+10    1594500.0   1.9295e+09   0.41500000   0.00001517 23000.729390 5378.109477  83.04315186      50324 22998.439532 5379.203002  42.73337977          0          0          0   0.528410  -1.139859  -0.554450   0.037685   0.507659   1.883382   0.291988  10.231296  17.573712  54.935574  47.267095  40.338792   5.830141  23.944381   0.577151   0.966292   0.722760   0.318804      50324
        25     221879      3.01475024 116.04409027   5.2065e+08   2.2736e+09   1.0093e+11    1514200.0   2.7957e+09   0.75280000   0.00005856 2793.914500 5452.632155 100.83349609      50330 2790.589291 5453.067197  60.76465935          1          0          0   0.509765  -1.010373  -0.736474   0.037226   0.366710   3.015796   0.231381  26.065993  38.728963 102.493269  83.260770  69.129882   6.413180 139.968921   0.466250   0.456647   0.541305   0.333588      50330
        44     140602      1.30262625 36515.07031250    6.403e+10   9.6949e+09   4.3125e+12   4.6727e+08   7.4192e+10   5.32620000   0.00032040 2690.594313 5539.752180 11442.56542969      50337 2691.867073 5537.330301 6213.28464264          0          0          0   0.595385  -1.577050   0.080052   0.043221   1.868702   2.666341   0.739537  21.363652  47.316392 6215.822349 212.875475 216.278559   2.452834  25.142860   0.634908   0.341727   0.339584   0.108862      50337
        44     140609      1.30266118 189.72232056   6.4123e+08          0.0   2.9208e+09          0.0   6.4123e+08   0.00000000   0.00000000 2784.554483 5531.472284  22.83080292      50338 2783.903364 5536.497105 102.88415356          0          0          0   0.497961  -0.923985  -0.854770   0.037548   0.381456   1.815217  -0.133539  19.767922  41.265800 136.479420  60.851251 105.228173   0.421398  18.267153   0.464197   0.777778   0.394533   0.528478      50338
        44     140622      1.30258024  61.78897476   2.3689e+08          0.0   1.4537e+09          0.0   2.3689e+08   0.00000000   0.00000000 2772.914462 5583.432362   7.66153765      50345 2769.764326 5584.901786  30.05857500          0          0          0   0.463932  -0.872929  -1.058595   0.010956   0.373261   2.387801   0.838759  16.200130  27.024704  41.543243  57.997588  55.040118   0.645968  11.529659   0.348471   0.627907   0.246844   0.182306      50345
        44     140604      1.30264640 1796.71179199   3.8514e+09   1.6471e+09   2.1455e+10   1.6389e+07    5.515e+09   1.20290000   0.00064936 2679.554293 5611.512295 695.06475830      50347 2680.300867 5614.137702 974.53389848          0          0          0   0.484193  -1.027095  -0.851470   0.009584   2.348828   2.559154   0.508884  11.324176  17.931665 859.190227 134.069741 140.843890   0.994413   9.202860   0.588578   0.033058   0.544179   0.112081      50347
        61     574488      0.67502487 1313.64367676   6.6821e+08   4.0423e+08   1.1141e+11    1780700.0   1.0742e+09   0.08110000   0.00002330 2513.713982 5655.672164 810.98358154      50351 2513.276040 5655.090263 805.82906318          0          0          0   0.571040  -2.052673   0.289152  -0.046991   1.766817   3.811639   0.202741   9.570899  21.883348 805.682636  76.821735 111.956686   1.727738   8.308880   0.469556   0.006279   0.014274   0.106511      50351
        44     140627      1.30264187 263.05343628   1.3857e+08   3.0311e+08   4.5723e+08          0.0   4.4168e+08   0.72650000   0.00000000 2806.154522 5657.352533 250.98915100      50359 2801.210393 5675.434918 279.00560477          0          0          0   0.387700  -1.132405  -1.256128  -0.100581   2.776907   1.747771   0.887967   5.031237   8.121095 269.916903  49.717623  36.874951   0.814989   6.665622   1.378630   0.212766   0.207501   0.290399      50359
        53     547709      0.92920679 160.88555908   1.7566e+08   4.0747e+08   8.5122e+10    1375900.0   5.8451e+08   0.08390000   0.00002676 2553.314057 5705.592303  84.27105713      50362 2548.638943 5701.247597 107.52852227          0          0          0   0.604227  -1.135297  -0.182313   0.113379   0.644535   1.133480   0.297687  16.800609  30.055344 114.596000  62.297266  76.357925   1.714078   5.618043   0.467018   0.435768   0.379347   0.496607      50362
        28     531798      2.61529517  12.69787216   4.3391e+07   2.0709e+08   2.5265e+10          0.0   2.5048e+08   0.05010000   0.00000000 1761.312434 5372.590602  14.94376945      50366 1762.198196 5374.609163  12.46163977          0          0          0   0.393863  -1.539000  -0.943852  -0.150997   0.696792   2.062789  -0.100035   3.334416   6.601882  14.749205  16.486804  17.661674   0.366477   2.955934   0.198438   0.015152   0.000000   0.109352      50366
        28     363535      2.56295156  39.67533493   1.6557e+08    5.444e+08   6.7626e+10    1527100.0   7.1149e+08   0.19380000   0.00001883 1768.992451 5385.430640  29.40403557      50367 1767.910191 5387.070315  24.06749429          0          0          0   0.426800  -1.059105  -1.113382  -0.051684   0.619249   1.985447  -0.000256   8.018113  14.746764  31.141597  25.066017  34.256390   0.320024   8.100320   0.158392   0.367347   0.620045   0.502758      50367
        28     219294      2.63082814  61.31853485   2.9988e+08   7.0373e+08   4.2892e+10          0.0   1.0036e+09   0.34060000   0.00000000 14287.640085 5394.437603  35.80035400      50370 14301.800640 5384.534562  38.00258697          0          0          0   0.374657  -1.480808  -1.079246  -0.161922   0.695835   2.040677   0.017304   5.791674  10.513067  41.703452  39.280860  34.103144   0.503867   6.144603   0.487841   0.166667   0.000000   0.150798      50370
        28     219294      2.63082814  61.31853485   2.9988e+08   7.0373e+08   4.2892e+10          0.0   1.0036e+09   0.34060000   0.00000000 14287.640085 5394.437603  35.80035400      50371 14287.442288 5394.959590  39.58930905          0          0          0   0.584737  -1.945679   0.282804  -0.018560   0.667521   3.224579   0.055249   4.361673  11.546823  44.801247  31.380752  34.536017   1.113270   4.243907   0.287538   0.062500   0.000000   0.075912      50371
        42     372717      1.39390945 1929.71997070   4.4691e+09   3.1351e+09   2.7017e+11   1.3211e+07   7.6174e+09   1.50710000   0.00073389 14330.000089 5405.837600 709.20446777      50372 14328.456489 5405.878262 546.88755931          0          0          0   0.610873  -1.652394   0.208932   0.048082   0.958577   3.366541   0.496975  10.905562  28.940708 572.391349 104.475671  77.686334   1.339917  12.148784   0.728080   0.131818   0.633050   0.214686      50372
        22     229081      3.67212653  25.08269691   1.8948e+08     8.31e+08   5.0134e+10          0.0   1.0205e+09   0.43740000   0.00000000 13859.120045 5387.837721  12.62751293      50374 13857.152552 5388.278915  22.68843802          1          0          0   0.519042  -1.203337  -0.556831   0.019587   0.324238   3.072476  -0.195722   6.206709  29.214002  49.496900  32.830160  32.609228   0.843448   9.041857   0.454760   0.121212   0.261645   0.408329      50374
        33     268416      2.01903009 968.06390381   2.6262e+09   2.5635e+09   2.7892e+11    9288000.0    5.199e+09   3.38250000   0.00267020 13804.640042 5407.517753 531.28063965      50375 13805.204476 5407.525137 458.91562152          0          0          0   0.591201  -1.824506   0.230829   0.004683   2.544125   2.883082   0.203064   8.409924  15.098349 435.386249 114.164522  54.334331   1.191995   4.643731   0.964031   0.033333   0.000000   0.072128      50375
        31     232643      2.22518611 457.29620361   1.1901e+09   2.3064e+09   2.3587e+11    1837100.0   3.4983e+09   1.90620000   0.00011274 19609.403108 5394.913923 282.59207153      50377 19607.662207 5394.450180 231.85611508          0          0          0   0.633059  -1.908556   0.496271   0.034439   1.380918   2.589796   0.143444   5.382606  14.867630 238.626180  64.358735  49.424248   1.564460   4.872340   0.637711   0.134503   0.120601   0.059123      50377
        36     430337      1.74625385 174.13912964   4.8322e+08   1.3416e+09   9.7166e+10    1481800.0   1.8263e+09   0.27060000   0.00001467 11728.040000 5413.997981  79.11612701      50380 11728.222000 5412.424564  94.75466081          0          0          0   0.429247  -0.989937  -1.149201  -0.039647   0.810212   2.028680   0.278896  11.094868  18.612510 104.454353  40.101946  66.419750   0.356036   9.369514   0.736801   0.382979   0.410219   0.331085      50380
        43     285015      1.35242045 8873.35351562   1.8385e+10   7.1857e+09   7.5778e+11   4.6894e+07   2.5617e+10   6.77920000   0.00243910 4630.277179 5427.554225 3548.70166016      50381 4629.927750 5427.147181 3572.35708924          0          0          0   0.595691  -1.676444   0.150448   0.029709   4.297155   3.718785   0.284376  12.347174  25.101934 3469.829185  93.186743 149.329668   0.761492  12.808708   0.903031   0.234568   0.438773   0.301859      50381
        50     612671      1.02268147 119.60842133   1.6084e+08   5.4775e+08   5.0187e+10          0.0   7.0859e+08   0.06890000   0.00000000 22469.368094 5406.910336  62.15369797      50384 22467.858704 5403.270677  77.88352966          0          0          0   0.540177  -1.438232  -0.289429   0.007861   0.533829   3.171816   0.139889   9.526269  20.163624  96.743526  56.681998  61.883372   0.947855   9.446772   0.783170   0.027500   0.078111   0.201800      50384
        65       7425      0.56595200 6847.12402344    2.001e+09   9.5575e+07   2.5685e+09          0.0   2.0966e+09   0.09510000   0.00000000 22453.768058 5419.270385 4453.47753906      50385 22453.077778 5419.481695 4446.68684620          0          0          0   0.433293  -1.536038  -0.750724  -0.111549  18.017081   2.275550   0.049570   2.513171   4.725008 4259.538305  79.108348  94.483891   0.737563   2.259367   0.505413   0.000000   0.000000   0.127059      50385
        30     154469      2.31247139 1863.34741211   4.4827e+09   8.6944e+09   5.1789e+11    3438500.0   1.3181e+10  14.97350000   0.00070642 4540.157074 5414.954113 1405.61499023      50386 4539.222479 5413.042177 1297.09533007          0          0          0   0.483165  -1.028892  -0.855312   0.008317   4.276924   2.242056   0.342265   5.764286  10.137724 1253.693383  85.447786  85.559769   0.587398   6.334978   0.346173   0.611111   0.607437   0.323016      50386
        30     234077      2.33251905  23.13024139   9.1237e+07   5.7676e+08   1.7496e+10          0.0     6.68e+08   0.09140000   0.00000000 4539.437073 5394.794082  21.99605179      50387 4564.340582 5396.183190  19.40166825          1          1          0   0.490781  -0.970398  -0.858148   0.023988   0.392363   1.653557   0.070826   7.905713  14.248544  25.820386  39.815843  32.889886   1.000000   7.905713   0.407309   0.200000   0.360852   0.380062      50387
        53     519225      0.90052527 584.95495605   5.0537e+08   1.2057e+09   1.3983e+11    1476100.0   1.7126e+09   0.75060000   0.00005255 8497.999697 5413.277132 511.11941528      50390 8501.885592 5413.246151 598.67773138          0          0          0   0.541762  -1.584902  -0.179940  -0.010957   2.411416   2.417197   0.500146   6.212733  12.366737 573.600413  88.054685  65.480810   1.181612   6.286312   1.167625   0.092199   0.090128   0.035001      50390
        33     247321      2.01280093 845.85931396   2.1127e+09   3.2962e+09   2.1686e+11    7799900.0   5.4167e+09   2.57930000   0.00123730 19134.922562 5419.034447 444.20773315      50394 19135.985586 5418.405612 424.01174855          0          0          0   0.604252  -1.615248   0.150412   0.046690   1.175971   3.555503   0.447545   7.720343  20.730599 435.297802  86.220734  79.698874   1.440517   5.382561   0.444159   0.144681   0.129382   0.175172      50394
        48     593557      1.10115123 219.73645020   3.0039e+08   2.3661e+08   5.1096e+10    1704900.0   5.3871e+08   0.01630000   0.00000060 19103.602529 5427.554491  90.24425507      50395 19103.383969 5428.411809  80.55225572          0          0          0   0.520413  -1.180717  -0.565721   0.024089   1.054549   2.334306   0.359676   5.462370   9.561586  80.585423  51.839512  50.495745   0.740602   4.452203   0.514674   0.016736   0.002201   0.230666      50395
        53     373152      0.91853887 12462.62011719   1.6905e+10   3.1731e+09   6.3567e+11   7.8184e+07   2.0157e+10   3.21790000   0.00295930 19069.762493 5475.314593 5703.07763672      50396 19070.136269 5475.605293 5641.98489299          0          0          0   0.456743  -1.389160  -0.736433  -0.067918   5.086536   2.342536   0.260094   9.522707  18.833140 5560.829633 113.367866 142.242069   0.692237   9.109598   0.434661   0.018330   0.713031   0.261949      50396
        33     207034      2.09034157 635.93865967   1.5531e+09   3.4586e+09   3.2481e+11    2206800.0   5.0139e+09   1.74700000   0.00014247 4813.877384 5431.154416 337.92480469      50398 4812.576315 5430.228692 277.53786611          0          0          0   0.561080  -1.875544   0.117101  -0.032231   1.586236   3.559350   0.311166   6.660398  13.688027 276.168881  65.063993  58.143409   1.332423   6.473831   0.823520   0.028037   0.084543   0.099025      50398
        47     440257      1.12687981 1430.84802246   2.2137e+09   2.5867e+09   2.0156e+11    6405800.0   4.8068e+09   0.55400000   0.00020526 4847.837421 5436.554458 569.26965332      50399 4846.748245 5440.753606 473.94482067          0          0          0   0.553920  -1.622959  -0.093383  -0.004210   1.235509   2.336139   0.703545  15.326972  28.191608 480.448042  69.146198 140.075810   1.710811  13.223940   0.756933   0.262887   0.327545   0.227643      50399
        43     285016      1.35244226  25.11762619   5.7799e+07   1.3277e+08   6.2404e+09          0.0   1.9057e+08   0.00950000   0.00000000 4735.517298 5508.794451   7.75621796      50403 4735.413240 5508.952239   8.49581659          1          1          0   0.441816  -1.142335  -0.981372  -0.048387   0.358685   2.236339  -0.829183   5.318267  10.373370   9.980273  28.388219  33.928607   1.000000   5.318267   0.529965   0.500000   0.087239   0.050055      50403
        33     446387      1.98361206  73.83460999   3.5639e+08   6.4368e+08   5.8985e+10    1342700.0   1.0014e+09   0.22960000   0.00002602 4723.037284 5516.234449  22.66285324      50404 4723.093531 5516.620870  24.83143402          1          1          0   0.621233  -1.554954   0.192688   0.071883   0.392320   3.789595  -0.076757   5.496779  17.121343  30.773247  37.376974  40.354128   3.350230   5.496779   0.958328   0.144068   0.113154   0.237992      50404
        27     203241      2.67294288 274.05535889   1.1949e+09   2.5908e+09   1.7837e+11    1767000.0   3.7875e+09   1.88930000   0.00008928 4861.517436 5514.554583 174.72615051      50406 4862.079756 5517.630899 179.14801723          0          0          0   0.589207  -1.198469  -0.212888   0.089727   0.719580   2.129989   0.816748  12.109945  24.052969 205.261135  85.645779  64.888720   0.485061  10.299903   0.513903   0.463576   0.800899   0.334892      50406
        22      41339      3.66801310 1454.52355957   5.7743e+09   6.9904e+09   5.3364e+11    4300300.0   1.2769e+10  20.83180000   0.00115230 4882.517459 5558.714667 1263.79882812      50410 4883.326808 5559.528586 1165.65491561          0          0          0   0.372047  -0.946522  -1.462426  -0.090240   3.930333   1.812407   0.458644   6.253648  10.595087 1162.361874  70.600665  69.978249   0.318403   6.039058   0.506613   0.823529   0.701739   0.349248      50410
        29     139640      2.48203611 1801.12878418    8.361e+09   7.1229e+09   5.5875e+11    3503100.0   1.5487e+10   8.18960000   0.00020780 4727.957289 5592.554564 933.94604492      50414 4727.944961 5593.013723 836.75448983          0          0          0   0.522394  -1.573511  -0.283708  -0.028548   2.731033   2.922481   0.338836   8.381126  15.995639 826.055387  82.405733  74.153538   0.595502   7.780475   0.581739   0.176471   0.230478   0.177103      50414
        36     119570      1.78735542 7719.44921875   2.4756e+10   5.5005e+09   2.9993e+11   1.4028e+08   3.0397e+10  10.25620000   0.00392750 8830.519776 5444.597319 2959.30395508      50425 8830.888776 5444.693222 2933.33765484          0          0          0   0.442301  -1.558286  -0.690719  -0.105724   4.020397   2.520892   0.447836   9.282336  17.025085 2918.378025 115.503523 103.034977   0.627680   8.241397   0.365702   0.148148   0.184995   0.069229      50425
        23     114285      3.54517317 448.87707520   2.2967e+09   3.3563e+09   2.0885e+11    1873200.0   5.6548e+09   4.85910000   0.00012923 8871.559784 5467.397359 304.51724243      50426 8871.247611 5467.156378 290.36584623          0          0          0   0.479027  -1.457324  -0.578892  -0.055331   2.367391   2.684798   0.225875   5.256721  10.707899 291.112737  49.711677  43.232810   0.586699   5.357436   0.328709   0.000000   0.000000   0.162501      50426
        16      18501      5.31823111 139.72172546   7.5187e+08   5.4824e+09     2.27e+11    1581300.0   6.2359e+09   7.06440000   0.00012694 11304.079998 5424.077962 214.47915649      50427 11303.277826 5425.356865 185.08661487          0          0          0   0.484884  -1.540945  -0.491949  -0.061156   1.682085   2.658806   0.280664   5.545330  10.353387 187.088946  53.596065  43.150792   0.954326   4.912827   1.027190   0.000000   0.000000   0.137613      50427
        41     302959      1.47706676 362.00949097   6.8691e+08   5.2067e+08   2.5105e+10    1700000.0   1.2093e+09   0.20490000   0.00004589 11178.319996 5440.757964 180.48147583      50428 11177.131987 5441.572458 158.69731584          0          0          0   0.575368  -1.454573  -0.103909   0.040429   1.127389   2.957512   0.351538   6.789650  13.043130 160.122075  55.373338  64.230279   1.914984   6.342396   1.046009   0.121053   0.030193   0.124263      50428
        52     470012      0.94010168 880.73858643   7.6289e+08   2.4749e+09   1.9824e+11    1786400.0   3.2396e+09   0.61730000   0.00005068 11329.639998 5451.797990 586.72052002      50429 11330.541407 5453.470479 478.86032796          0          0          0   0.547210  -1.573819  -0.160652  -0.004023   1.024518   3.005770   0.481302  12.340759  25.439770 498.711450  95.125271 110.270268   1.482325  11.813834   0.882201   0.015267   0.388534   0.068465      50429
        52     470014      0.94011360  33.27433014   3.2191e+07   1.1999e+08   1.9024e+09          0.0   1.5218e+08   0.01620000   0.00000000 11380.279998 5472.318013  21.42095184      50432 11369.193382 5477.361429  58.80287645          1          1          0   0.549522  -1.483213  -0.212002   0.010860   0.473816   3.397501   0.754852  15.105501  29.852939  85.851135  57.712881  42.678453   2.285907  15.105501   0.319869   0.058296   0.109520   0.308759      50432
        24     203370      3.28855920  69.90198517    3.358e+08   9.6852e+08   9.4189e+10    1623900.0   1.3059e+09   0.57700000   0.00004868 744.909949 5427.789196  48.67897415      50434 745.769970 5428.074446  34.59485573          0          0          0   0.581509  -1.777737   0.150441   0.001588   0.524222   3.448008   0.074232   6.770099  17.358814  52.056002  30.394536  30.597895   1.277784   4.691758   0.649826   0.202899   0.142388   0.192985      50434
        27     279761      2.84534097 114.84127808   5.3782e+08   1.3711e+09   9.1694e+10    1711000.0   1.9106e+09   0.77800000   0.00009219 18106.641607 5437.035419  58.20752716      50436 18108.190146 5436.142479  54.48221703          0          0          0   0.543141  -1.205107  -0.436313   0.043200   0.632011   3.176039   0.172501   7.504380  16.294853  64.001816  48.934717  40.453014   0.687853   6.163670   0.601745   0.541667   0.509878   0.089024      50436
        65     631921      0.56503296 819.90277100   3.5437e+08   7.5183e+08   6.3999e+10    1423900.0   1.1076e+09   0.03070000   0.00000308 18136.401630 5451.435412 453.94869995      50437 18136.624213 5452.590096 333.97402485          0          0          0   0.565796  -1.734967   0.043023  -0.008022   0.896191   3.080871   0.224040  11.161916  23.177483 375.131157  89.904200  98.253940   1.470112   9.621789   0.709857   0.015052   0.014531   0.088673      50437
        19      31720      4.50332451 320.26855469   2.5228e+09   6.5377e+09   3.1959e+11    1942200.0   9.0624e+09   7.50760000   0.00010286 18374.721828 5431.515179 351.11941528      50439 18376.403808 5433.585792 294.80601121          0          0          0   0.551501  -1.085798  -0.477613   0.068060   1.295573   2.968006   0.506603  12.062695  25.379363 316.164275  62.561445  51.936915   0.643933   9.137600   0.533054   0.265625   0.526774   0.390816      50439
        64     582717      0.60938853 667.43829346   3.0656e+08   7.7389e+08   9.5032e+10    2073400.0   1.0825e+09   0.03720000   0.00000229 8103.679583 5452.876971 443.58541870      50442 8105.450202 5450.620861 291.80505423          0          0          0   0.629982  -2.244701   0.713988  -0.015331   0.503455   3.987087   0.171546  12.733768  41.336531 372.402011  83.811890  92.735281   1.723943  11.819587   0.381823   0.078240   0.031769   0.147392      50442
        46     546081      1.20024908  44.48756409   7.2887e+07   2.8119e+08   7.9556e+10    1984600.0   3.5606e+08   0.04500000   0.00000691 8134.399593 5458.036993  16.34852982      50443 8134.341902 5457.481917  21.61049770          1          0          0   0.581041  -1.872104   0.213520  -0.011992   0.371312   3.207934   0.841399  11.826885  31.052642  34.827467  31.142760  43.286070   0.437349   4.771616   0.228333   0.056452   0.110028   0.143397      50443
        57     467482      0.78899670 1530.33630371   1.1506e+09   1.7332e+09   1.3058e+10    1786700.0   2.8856e+09   0.60600000   0.00003419 6383.598751 5446.995831 1167.45971680      50444 6382.639137 5446.573420 1175.51122888          0          0          0   0.506136  -1.398984  -0.485133  -0.020384   1.917219   2.635198   0.429973  13.143819  28.113913 1188.546544 101.118494  78.555179   0.651404  12.121994   0.296067   0.106383   0.211869   0.099221      50444
        57     467481      0.78898144 3031.12963867   2.3202e+09   1.0534e+09   2.6613e+11    8105800.0   3.3817e+09   0.57120000   0.00072555 6398.358761 5477.355880 1887.92224121      50445 6398.760045 5477.378784 1794.74007915          0          0          0   0.514676  -1.716274  -0.222978  -0.056033   4.308182   2.712586   0.201513   5.409050  11.091126 1738.389405 105.232957  76.682083   1.057145   5.447208   0.902883   0.053191   0.000000   0.068135      50445
        24     213098      3.24165440  77.57057190   3.4114e+08   1.7157e+09   9.5351e+10    1505400.0   2.0583e+09   0.76610000   0.00002131 6575.478875 5441.355971  59.72023392      50448 6574.705093 5441.340800  54.52137197          0          0          0   0.493521  -1.051121  -0.788646   0.015480   0.688994   2.406743   0.325037  11.747934  19.361705  62.416309  51.377397  32.098882   0.589743   7.976667   0.776525   0.525424   0.488301   0.326413      50448
        43     559948      1.34794140  59.47787857   1.1953e+08   4.4914e+08   5.9323e+10          0.0   5.6866e+08   0.03650000   0.00000000 6545.598856 5451.555961  20.70274544      50449 6547.636477 5451.474906  18.63684809          1          1          0   0.575681  -1.932260   0.228675  -0.025660   0.445920   3.274868  -0.077887   3.623733  11.277890  26.065496  32.566375  35.476312   2.009919   3.623733   0.441161   0.035088   0.000000   0.068027      50449
        40     441493      1.50609541 121.98822021   2.4531e+08   4.6321e+08   1.2086e+10          0.0   7.0853e+08   0.13130000   0.00000000 12976.640007 5453.357956 102.40805054      50450 12977.162701 5454.131534  79.20548583          0          0          0   0.469746  -1.540439  -0.567235  -0.076073   2.007599   2.175007   0.121386   4.575087   6.519055  73.962297  35.153381  49.871456   0.504340   2.452564   1.053768   0.000000   0.000000   0.064860      50450
        34     401451      1.90553570 135.65881348    3.922e+08     1.04e+09   1.1123e+11    1517700.0   1.4337e+09   0.40800000   0.00004651 13004.000007 5461.637960  65.03243256      50451 13003.901408 5460.528674  63.70089775          1          0          0   0.440666  -0.815508  -1.213556  -0.004096   1.015212   2.041361  -0.014894   5.889851  10.877655  65.316445  41.381727  49.451748   0.328491   6.193507   0.289707   1.000000   0.855803   0.345512      50451
